clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis,wer,per
EN-Tenor-1__vibrato__control__0009,EN-Tenor-1,vibrato,control,not really sure how to feel about it something in the way you move <SP>,so when i'm all choked up and i can't find the words every time we say goodbye baby it hurts,1.3571428571428572,1.325
EN-Tenor-1__vibrato__control__0001,EN-Tenor-1,vibrato,control,i threw my hands in the air said show me something <SP>,oh do you need more is there something else you're searching for,1.0909090909090908,1.0
EN-Tenor-1__vibrato__control__0000,EN-Tenor-1,vibrato,control,<SP> all along it was a fever <SP> a cold sweat hot headed believers <SP>,tell me something girl are you happy in this modern world,1.0,0.925
EN-Tenor-1__vibrato__control__0003,EN-Tenor-1,vibrato,control,round and around and around and around we go <SP>,ending the bad times i fear myself tell me something boy,1.2222222222222223,1.1724137931034482
EN-Tenor-1__vibrato__control__0006,EN-Tenor-1,vibrato,control,oh <SP> cause i need this hole gone <SP>,in all the good times i find myself alone for change in the bad times i fear myself,2.4285714285714284,2.8823529411764706
EN-Tenor-1__vibrato__technique__0010,EN-Tenor-1,vibrato,technique,makes me feel like i can't live without you it <SP> takes me all the way <SP>,and the sun goes down and the band won't play i always,1.0,0.9024390243902439
EN-Tenor-1__vibrato__technique__0002,EN-Tenor-1,vibrato,technique,he said if you dare come a little closer <SP>,i'm falling in all the good times i find myself for longing for change,1.5555555555555556,1.5769230769230769
EN-Tenor-1__vibrato__technique__0011,EN-Tenor-1,vibrato,technique,i want you to stay <SP>,remember us this way way,1.0,1.1666666666666667
EN-Tenor-1__vibrato__technique__0007,EN-Tenor-1,vibrato,technique,funny all the broken ones but i'm the only one who needed <AP> saving <SP>,don't you let it go i'm wonderstruck dancin' all alone,0.9230769230769231,0.8181818181818182
EN-Tenor-1__vibrato__technique__0005,EN-Tenor-1,vibrato,technique,oh the reason i hold on <SP>,and the hokey pen is so hawkore i'm falling,1.3333333333333333,1.5333333333333334
EN-Tenor-1__vibrato__technique__0004,EN-Tenor-1,vibrato,technique,oh now tell me now tell me now tell me now you know <SP>,i'm too tired tryna fill the void oh don't you need more,1.0,0.9642857142857143
EN-Tenor-1__vibrato__technique__0008,EN-Tenor-1,vibrato,technique,cause when you never see the lights it's hard to know which one of us is <AP> caving <SP>,i've spent forever wondering if you knew i was in chile to meet you,1.0,0.8125
EN-Tenor-1__vibrato__technique__0009,EN-Tenor-1,vibrato,technique,not really sure how to feel about it <SP> something in the way you move,so when i'm all choked up and i can't find the words every time we say goodbye baby it hurts,1.3571428571428572,1.325
EN-Tenor-1__vibrato__technique__0001,EN-Tenor-1,vibrato,technique,i threw my hands in the air said show me something <SP>,oh do you need more is there something else you're searching for,1.0909090909090908,1.0
EN-Tenor-1__vibrato__technique__0000,EN-Tenor-1,vibrato,technique,all along it was a fever <SP> a cold sweat hot headed believers <SP>,tell me something girl are you happy in this modern world,1.0,0.925
EN-Tenor-1__vibrato__technique__0003,EN-Tenor-1,vibrato,technique,round and around and around and around we go <SP>,ending the bad times i fear myself tell me something boy,1.2222222222222223,1.1724137931034482
EN-Tenor-1__vibrato__technique__0006,EN-Tenor-1,vibrato,technique,oh cause i need this hole gone <SP>,in all the good times i find myself alone for change in the bad times i fear myself,2.4285714285714284,2.8823529411764706
EN-Tenor-1__vibrato__control__0002,EN-Tenor-1,vibrato,control,see how i leave <AP> every piece of you <AP> don't underestimate the things that i will do <AP>,i'm falling in all the good times i find myself for longing for change,1.0,0.8979591836734694
EN-Tenor-1__vibrato__control__0007,EN-Tenor-1,vibrato,control,rolling in the deep <AP> you had my heart inside of your hand <AP> and you played it <AP> with a beating <SP>,don't you let it go i'm wonderstruck dancin' all alone,0.9473684210526315,0.8421052631578947
EN-Tenor-1__vibrato__control__0005,EN-Tenor-1,vibrato,control,you had my heart inside of your hand <AP> and you played it <AP>,and the hokey pen is so hawkore i'm falling,1.0,0.8888888888888888
EN-Tenor-1__vibrato__control__0004,EN-Tenor-1,vibrato,control,<SP> we could've had it all <AP> rolling in the deep <AP>,i'm too tired tryna fill the void oh don't you need more,1.3333333333333333,1.1538461538461537
EN-Tenor-1__vibrato__control__0001,EN-Tenor-1,vibrato,control,finally i can see you crystal clear <AP> go ahead and sell me out and i'll lay your ship bare <AP>,oh do you need more is there something else you're searching for,0.9473684210526315,0.8421052631578947
EN-Tenor-1__vibrato__control__0000,EN-Tenor-1,vibrato,control,<SP> there's a fire starting in my heart <AP> reaching a fever pitch and bringing me out the dark <AP>,tell me something girl are you happy in this modern world,1.0,0.8181818181818182
EN-Tenor-1__vibrato__control__0003,EN-Tenor-1,vibrato,control,there's a fire starting in my heart <AP> reaching a fever pitch and bringing me out the dark <SP>,ending the bad times i fear myself tell me something boy,0.9411764705882353,0.8545454545454545
EN-Tenor-1__vibrato__control__0006,EN-Tenor-1,vibrato,control,to the beat <AP> could've had it all <AP>,in all the good times i find myself alone for change in the bad times i fear myself,2.4285714285714284,2.473684210526316
EN-Tenor-1__vibrato__technique__0002,EN-Tenor-1,vibrato,technique,see how i leave <AP> every piece of you <AP> don't underestimate the things that i will do <AP>,i'm falling in all the good times i find myself for longing for change,1.0,0.8979591836734694
EN-Tenor-1__vibrato__technique__0007,EN-Tenor-1,vibrato,technique,rolling in the deep <AP> you had my heart inside of your hand <AP> but you played it <AP> with a beating,don't you let it go i'm wonderstruck dancin' all alone,0.9473684210526315,0.8421052631578947
EN-Tenor-1__vibrato__technique__0005,EN-Tenor-1,vibrato,technique,you had my heart inside of your hand <AP> and you played it <AP>,and the hokey pen is so hawkore i'm falling,1.0,0.8888888888888888
EN-Tenor-1__vibrato__technique__0004,EN-Tenor-1,vibrato,technique,<SP> we could've had it all <AP> rolling in the deep <AP>,i'm too tired tryna fill the void oh don't you need more,1.3333333333333333,1.1538461538461537
EN-Tenor-1__vibrato__technique__0001,EN-Tenor-1,vibrato,technique,finally i can see you crystal clear <AP> go ahead and sell me out and i'll lay your ship bare <AP>,oh do you need more is there something else you're searching for,0.9473684210526315,0.8421052631578947
EN-Tenor-1__vibrato__technique__0000,EN-Tenor-1,vibrato,technique,<SP> there's a fire <AP> starting in my heart <AP> reaching a fever pitch and bringing me out the dark <AP>,tell me something girl are you happy in this modern world,1.0,0.8181818181818182
EN-Tenor-1__vibrato__technique__0003,EN-Tenor-1,vibrato,technique,there's a fire starting in my heart <AP> reaching a fever pitch and bringing me out the dark <SP>,ending the bad times i fear myself tell me something boy,0.9411764705882353,0.8545454545454545
EN-Tenor-1__vibrato__technique__0006,EN-Tenor-1,vibrato,technique,to the beat could've had it all <AP>,in all the good times i find myself alone for change in the bad times i fear myself,2.4285714285714284,2.473684210526316
EN-Tenor-1__vibrato__control__0010,EN-Tenor-1,vibrato,control,think i forgot <AP> how to be happy <AP> something i'm not <AP>,and the sun goes down and the band won't play i always,1.2,1.064516129032258
EN-Tenor-1__vibrato__control__0002,EN-Tenor-1,vibrato,control,what i was made for <AP>,i'm falling in all the good times i find myself for longing for change,2.4,3.076923076923077
EN-Tenor-1__vibrato__control__0011,EN-Tenor-1,vibrato,control,but something i can be <AP> something i wait for <AP>,remember us this way way,1.0,0.8214285714285714
EN-Tenor-1__vibrato__control__0007,EN-Tenor-1,vibrato,control,i don't know feel <AP> but i wanna try <AP>,don't you let it go i'm wonderstruck dancin' all alone,1.25,1.4285714285714286
EN-Tenor-1__vibrato__control__0005,EN-Tenor-1,vibrato,control,just something you paid for what was i made for,and the hokey pen is so hawkore i'm falling,1.0,0.9354838709677419
EN-Tenor-1__vibrato__control__0004,EN-Tenor-1,vibrato,control,taking a drive i was an ideal <AP> looked so alive turns out i'm not real <SP>,i'm too tired tryna fill the void oh don't you need more,1.0,0.8409090909090909
EN-Tenor-1__vibrato__control__0012,EN-Tenor-1,vibrato,control,something i'm made for <AP> something i'm made for,when you look at me and the whole world fades,1.25,0.9642857142857143
EN-Tenor-1__vibrato__control__0008,EN-Tenor-1,vibrato,control,i don't know how to feel <AP> but someday i might <AP>,i've spent forever wondering if you knew i was in chile to meet you,1.4,1.3461538461538463
EN-Tenor-1__vibrato__control__0009,EN-Tenor-1,vibrato,control,someday i might,so when i'm all choked up and i can't find the words every time we say goodbye baby it hurts,6.333333333333333,5.777777777777778
EN-Tenor-1__vibrato__control__0001,EN-Tenor-1,vibrato,control,i used to know but i'm not sure now <SP>,oh do you need more is there something else you're searching for,1.3333333333333333,1.3636363636363635
EN-Tenor-1__vibrato__control__0000,EN-Tenor-1,vibrato,control,i used to float now i just fall down <AP>,tell me something girl are you happy in this modern world,1.2222222222222223,1.375
EN-Tenor-1__vibrato__control__0003,EN-Tenor-1,vibrato,control,what was i made for <SP>,ending the bad times i fear myself tell me something boy,2.0,2.4615384615384617
EN-Tenor-1__vibrato__control__0006,EN-Tenor-1,vibrato,control,cause i <AP>,in all the good times i find myself alone for change in the bad times i fear myself,8.5,13.5
EN-Tenor-1__vibrato__technique__0010,EN-Tenor-1,vibrato,technique,think i forgot how to be happy something i'm not <AP>,and the sun goes down and the band won't play i always,1.2,1.064516129032258
EN-Tenor-1__vibrato__technique__0002,EN-Tenor-1,vibrato,technique,what i was made for <AP>,i'm falling in all the good times i find myself for longing for change,2.4,3.076923076923077
EN-Tenor-1__vibrato__technique__0011,EN-Tenor-1,vibrato,technique,but something i can be <AP> something i wait for <AP>,remember us this way way,1.0,0.8214285714285714
EN-Tenor-1__vibrato__technique__0007,EN-Tenor-1,vibrato,technique,i <AP> don't know feel <AP> but i wanna try <AP>,don't you let it go i'm wonderstruck dancin' all alone,1.25,1.4285714285714286
EN-Tenor-1__vibrato__technique__0005,EN-Tenor-1,vibrato,technique,just something you paid for what was i made for,and the hokey pen is so hawkore i'm falling,1.0,0.9354838709677419
EN-Tenor-1__vibrato__technique__0004,EN-Tenor-1,vibrato,technique,taking a drive <AP> i was an ideal <AP> looked so alive <AP> turns out i'm not real <SP>,i'm too tired tryna fill the void oh don't you need more,1.0,0.8409090909090909
EN-Tenor-1__vibrato__technique__0012,EN-Tenor-1,vibrato,technique,something i'm made for <AP> something i'm made for,when you look at me and the whole world fades,1.25,0.9642857142857143
EN-Tenor-1__vibrato__technique__0008,EN-Tenor-1,vibrato,technique,i don't know how to feel <AP> but someday i might <AP>,i've spent forever wondering if you knew i was in chile to meet you,1.4,1.3461538461538463
EN-Tenor-1__vibrato__technique__0009,EN-Tenor-1,vibrato,technique,someday i might,so when i'm all choked up and i can't find the words every time we say goodbye baby it hurts,6.333333333333333,5.777777777777778
EN-Tenor-1__vibrato__technique__0001,EN-Tenor-1,vibrato,technique,i used to know but i'm not sure now,oh do you need more is there something else you're searching for,1.3333333333333333,1.3636363636363635
EN-Tenor-1__vibrato__technique__0000,EN-Tenor-1,vibrato,technique,i used to float <AP> now i just fall down <AP>,tell me something girl are you happy in this modern world,1.2222222222222223,1.375
EN-Tenor-1__vibrato__technique__0003,EN-Tenor-1,vibrato,technique,what was i made for <AP>,ending the bad times i fear myself tell me something boy,2.0,2.4615384615384617
EN-Tenor-1__vibrato__technique__0006,EN-Tenor-1,vibrato,technique,cause i <AP>,in all the good times i find myself alone for change in the bad times i fear myself,8.5,13.5
EN-Tenor-1__vibrato__control__0010,EN-Tenor-1,vibrato,control,hold on to spinning around confetti <SP> falls to the ground may these memories break our fall <SP>,and the sun goes down and the band won't play i always,0.9375,0.8103448275862069
EN-Tenor-1__vibrato__control__0002,EN-Tenor-1,vibrato,control,we were the kings and the queens <SP> and they read off our names <SP>,i'm falling in all the good times i find myself for longing for change,1.0769230769230769,1.0833333333333333
EN-Tenor-1__vibrato__control__0007,EN-Tenor-1,vibrato,control,i was screaming long live all the magic we made <SP> and bring on all the pretenders i'm not afraid <SP>,don't you let it go i'm wonderstruck dancin' all alone,0.9473684210526315,0.8412698412698413
EN-Tenor-1__vibrato__control__0005,EN-Tenor-1,vibrato,control,it was the end of a decade <AP> but the start of an age <SP>,and the hokey pen is so hawkore i'm falling,0.9230769230769231,0.8823529411764706
EN-Tenor-1__vibrato__control__0004,EN-Tenor-1,vibrato,control,you held your head like a hero <SP> on a history book page <SP>,i'm too tired tryna fill the void oh don't you need more,1.0,0.9142857142857143
EN-Tenor-1__vibrato__control__0008,EN-Tenor-1,vibrato,control,long live all the mountains we moved <SP> i had the time of my life fighting dragons with you <SP>,i've spent forever wondering if you knew i was in chile to meet you,0.8888888888888888,0.8214285714285714
EN-Tenor-1__vibrato__control__0009,EN-Tenor-1,vibrato,control,i was screaming long live that look on your face <SP> and bring on all the pretenders one day <AP>,so when i'm all choked up and i can't find the words every time we say goodbye baby it hurts,1.1111111111111112,0.9655172413793104
EN-Tenor-1__vibrato__control__0001,EN-Tenor-1,vibrato,control,the time we stood with our shaking hands the crowds in the stands went wild <SP>,oh do you need more is there something else you're searching for,1.0,0.8823529411764706
EN-Tenor-1__vibrato__control__0000,EN-Tenor-1,vibrato,control,<SP> i said remember this moment <SP> in the back of my mind <AP>,tell me something girl are you happy in this modern world,1.0,0.9142857142857143
EN-Tenor-1__vibrato__control__0003,EN-Tenor-1,vibrato,control,the night you danced like you knew our lives would never be the same <SP>,ending the bad times i fear myself tell me something boy,1.0,0.9230769230769231
EN-Tenor-1__vibrato__control__0006,EN-Tenor-1,vibrato,control,long live the walls we crashed through all the kingdom lights shined just for me and you <SP>,in all the good times i find myself alone for change in the bad times i fear myself,1.0,0.9259259259259259
EN-Tenor-1__vibrato__technique__0010,EN-Tenor-1,vibrato,technique,hold on to spinning around confetti <SP> falls to the ground may these memories <SP> break our fall <SP>,and the sun goes down and the band won't play i always,0.9375,0.8103448275862069
EN-Tenor-1__vibrato__technique__0002,EN-Tenor-1,vibrato,technique,we were the kings and the queens <SP> and they read off our names <SP>,i'm falling in all the good times i find myself for longing for change,1.0769230769230769,1.0833333333333333
EN-Tenor-1__vibrato__technique__0007,EN-Tenor-1,vibrato,technique,i was screaming long live <SP> all the magic we made <SP> and bring on all the pretenders i'm not afraid <SP>,don't you let it go i'm wonderstruck dancin' all alone,0.9473684210526315,0.8412698412698413
EN-Tenor-1__vibrato__technique__0005,EN-Tenor-1,vibrato,technique,it was the end of a decade <AP> but the start of an age <SP>,and the hokey pen is so hawkore i'm falling,0.9230769230769231,0.8823529411764706
EN-Tenor-1__vibrato__technique__0004,EN-Tenor-1,vibrato,technique,you held your head like a hero <SP> on a history book page <AP>,i'm too tired tryna fill the void oh don't you need more,1.0,0.9142857142857143
EN-Tenor-1__vibrato__technique__0008,EN-Tenor-1,vibrato,technique,long live all the mountains we moved <SP> i had the time of my life fighting dragons with you,i've spent forever wondering if you knew i was in chile to meet you,0.8888888888888888,0.8214285714285714
EN-Tenor-1__vibrato__technique__0009,EN-Tenor-1,vibrato,technique,i was screaming long live <SP> that look on your face <SP> and bring on all the pretenders one day <SP>,so when i'm all choked up and i can't find the words every time we say goodbye baby it hurts,1.1111111111111112,0.9655172413793104
EN-Tenor-1__vibrato__technique__0001,EN-Tenor-1,vibrato,technique,the time we stood with our shaking hands the <AP> crowds in the stands went wild <SP>,oh do you need more is there something else you're searching for,1.0,0.8823529411764706
EN-Tenor-1__vibrato__technique__0000,EN-Tenor-1,vibrato,technique,<SP> i said remember this moment <SP> in the back of my mind <SP>,tell me something girl are you happy in this modern world,1.0,0.9142857142857143
EN-Tenor-1__vibrato__technique__0003,EN-Tenor-1,vibrato,technique,the night you danced like you knew our lives would <AP> never be the same <SP>,ending the bad times i fear myself tell me something boy,1.0,0.9230769230769231
EN-Tenor-1__vibrato__technique__0006,EN-Tenor-1,vibrato,technique,long live the walls we crashed through <SP> all the kingdom lights shined just for me and you <SP>,in all the good times i find myself alone for change in the bad times i fear myself,1.0,0.9259259259259259
EN-Tenor-1__mixed_voice__technique__0010,EN-Tenor-1,mixed_voice,technique,in the shallow shallow <AP> in the shallow shallow shallow <SP>,and the sun goes down and the band won't play i always,1.1111111111111112,0.9642857142857143
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,for <SP> i'm falling <SP> in all the good times i find myself longing <SP>,i'm falling in all the good times i find myself for longing for change,0.3333333333333333,0.3333333333333333
EN-Tenor-1__mixed_voice__technique__0011,EN-Tenor-1,mixed_voice,technique,in the shallow shallow <SP> we're far from the shallow now <SP>,remember us this way way,1.0,0.896551724137931
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,for change <SP> and in the bad times i fear myself <SP>,don't you let it go i'm wonderstruck dancin' all alone,1.0,1.096774193548387
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,or do you need more <SP> ain't it hard keeping it so hardcore <SP>,and the hokey pen is so hawkore i'm falling,1.0,0.8378378378378378
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,tell me something boy <SP> aren't you tired tryna fill that void <SP>,i'm too tired tryna fill the void oh don't you need more,1.0909090909090908,0.8421052631578947
EN-Tenor-1__mixed_voice__technique__0008,EN-Tenor-1,mixed_voice,technique,i'm off the deep end watch as i dive in <AP> i'll never meet the ground <AP>,i've spent forever wondering if you knew i was in chile to meet you,0.8,0.9487179487179487
EN-Tenor-1__mixed_voice__technique__0009,EN-Tenor-1,mixed_voice,technique,crash through the surface where they can't hurt us <AP> we're far from the shallow now <SP>,so when i'm all choked up and i can't find the words every time we say goodbye baby it hurts,1.2666666666666666,1.1555555555555554
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,or do you need more <SP> is there something you're searching,oh do you need more is there something else you're searching for,0.3,0.25806451612903225
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,tell me something girl are you happy in this modern world <SP>,tell me something girl are you happy in this modern world,0.0,0.0
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,for change <SP> and in the bad times i fear myself <SP>,ending the bad times i fear myself tell me something boy,0.8,0.7096774193548387
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,i'm falling <SP> in all the good times i find myself longing,in all the good times i find myself alone for change in the bad times i fear myself,1.0909090909090908,1.0
EN-Tenor-1__mixed_voice__control__0010,EN-Tenor-1,mixed_voice,control,in the shallow shallow <SP> in the shallow shallow shallow <SP>,and the sun goes down and the band won't play i always,1.1111111111111112,0.9642857142857143
EN-Tenor-1__mixed_voice__control__0002,EN-Tenor-1,mixed_voice,control,for <SP> i'm falling in all the good times i find myself longing <AP>,i'm falling in all the good times i find myself for longing for change,0.3333333333333333,0.3333333333333333
EN-Tenor-1__mixed_voice__control__0011,EN-Tenor-1,mixed_voice,control,in the shallow shallow <SP> we're far from the shallow now <SP>,remember us this way way,1.0,0.896551724137931
EN-Tenor-1__mixed_voice__control__0007,EN-Tenor-1,mixed_voice,control,for change <SP> and in the bad times i fear myself <SP>,don't you let it go i'm wonderstruck dancin' all alone,1.0,1.096774193548387
EN-Tenor-1__mixed_voice__control__0005,EN-Tenor-1,mixed_voice,control,or do you need more <SP> ain't it hard keeping it so hardcore <SP>,and the hokey pen is so hawkore i'm falling,1.0,0.8378378378378378
EN-Tenor-1__mixed_voice__control__0004,EN-Tenor-1,mixed_voice,control,tell me something boy <SP> aren't you tired tryna fill that void <SP>,i'm too tired tryna fill the void oh don't you need more,1.0909090909090908,0.8421052631578947
EN-Tenor-1__mixed_voice__control__0008,EN-Tenor-1,mixed_voice,control,i'm off the deep end watch as i dive in i'll never meet the ground <SP>,i've spent forever wondering if you knew i was in chile to meet you,0.8,0.9487179487179487
EN-Tenor-1__mixed_voice__control__0009,EN-Tenor-1,mixed_voice,control,crash through the surface where they can't hurt us <SP> we're far from the shallow now <SP>,so when i'm all choked up and i can't find the words every time we say goodbye baby it hurts,1.2666666666666666,1.1555555555555554
EN-Tenor-1__mixed_voice__control__0001,EN-Tenor-1,mixed_voice,control,or do you need more <SP> is there something you're searching <SP>,oh do you need more is there something else you're searching for,0.3,0.25806451612903225
EN-Tenor-1__mixed_voice__control__0000,EN-Tenor-1,mixed_voice,control,tell me something girl <SP> are you happy in this modern world <SP>,tell me something girl are you happy in this modern world,0.0,0.0
EN-Tenor-1__mixed_voice__control__0003,EN-Tenor-1,mixed_voice,control,for change and <SP> in the bad times i fear myself <SP>,ending the bad times i fear myself tell me something boy,0.8,0.7096774193548387
EN-Tenor-1__mixed_voice__control__0006,EN-Tenor-1,mixed_voice,control,i'm falling <SP> in all the good times i find myself longing <SP>,in all the good times i find myself alone for change in the bad times i fear myself,1.0909090909090908,1.0
EN-Tenor-1__mixed_voice__technique__0010,EN-Tenor-1,mixed_voice,technique,in the shallow shallow <AP> in the shallow shallow shallow <AP>,and the sun goes down and the band won't play i always,1.1111111111111112,0.9642857142857143
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,for <SP> i'm falling <SP> in all the good times i find myself longing <SP>,i'm falling in all the good times i find myself for longing for change,0.3333333333333333,0.3333333333333333
EN-Tenor-1__mixed_voice__technique__0011,EN-Tenor-1,mixed_voice,technique,in the shallow shallow <AP> we're far from the shallow now <SP>,remember us this way way,1.0,0.896551724137931
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,for change <AP> and in the bad times i fear myself <SP>,don't you let it go i'm wonderstruck dancin' all alone,1.0,1.096774193548387
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,or do you need more <SP> ain't it hard keeping it so hardcore,and the hokey pen is so hawkore i'm falling,1.0,0.8378378378378378
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,tell me something boy <SP> aren't you tired tryna fill that void <AP>,i'm too tired tryna fill the void oh don't you need more,1.0909090909090908,0.8421052631578947
EN-Tenor-1__mixed_voice__technique__0008,EN-Tenor-1,mixed_voice,technique,i'm off the deep end watch as i dive in <AP> i'll never meet the ground,i've spent forever wondering if you knew i was in chile to meet you,0.8,0.9487179487179487
EN-Tenor-1__mixed_voice__technique__0009,EN-Tenor-1,mixed_voice,technique,crash through the surface where they can't hurt us <AP> we're far from the shallow now <SP>,so when i'm all choked up and i can't find the words every time we say goodbye baby it hurts,1.2666666666666666,1.1555555555555554
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,or do you need more <SP> is there something you're searching,oh do you need more is there something else you're searching for,0.3,0.25806451612903225
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,tell me something girl <SP> are you happy in this modern world <SP>,tell me something girl are you happy in this modern world,0.0,0.0
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,for change <AP> and in the <SP> bad times i fear myself <SP>,ending the bad times i fear myself tell me something boy,0.8,0.7096774193548387
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,i'm falling <AP> in all the good times i find myself longing,in all the good times i find myself alone for change in the bad times i fear myself,1.0909090909090908,1.0
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,unconditional <AP> unconditionally <SP>,i'm falling in all the good times i find myself for longing for change,7.0,1.64
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,unconditionally <AP> so open up your heart and just let it begin <AP>,and the hokey pen is so hawkore i'm falling,1.0,0.7777777777777778
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,there is no fear now <AP> let go and just be free i will love you <AP>,i'm too tired tryna fill the void oh don't you need more,1.0,0.9210526315789473
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,really on the inside all your insecurities <AP> all the dirty laundry <AP> never made me blink one time,oh do you need more is there something else you're searching for,1.0,0.875
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,oh no did i get too close oh did i almost see <AP> what's,tell me something girl are you happy in this modern world,1.0,1.0
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,i will love you unconditionally <AP>,ending the bad times i fear myself tell me something boy,2.0,1.5909090909090908
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,open up your heart and just let it begin <AP> open up your heart and just let it begin <AP> open up your heart,in all the good times i find myself alone for change in the bad times i fear myself,1.0,0.8767123287671232
EN-Tenor-1__mixed_voice__control__0002,EN-Tenor-1,mixed_voice,control,unconditional <AP> unconditionally <SP>,i'm falling in all the good times i find myself for longing for change,7.0,1.64
EN-Tenor-1__mixed_voice__control__0005,EN-Tenor-1,mixed_voice,control,unconditionally <SP> so open up your heart and just let it begin <SP>,and the hokey pen is so hawkore i'm falling,1.0,0.7777777777777778
EN-Tenor-1__mixed_voice__control__0004,EN-Tenor-1,mixed_voice,control,there is no fear now <SP> let go and just be free i will love you <SP>,i'm too tired tryna fill the void oh don't you need more,1.0,0.9210526315789473
EN-Tenor-1__mixed_voice__control__0001,EN-Tenor-1,mixed_voice,control,really on the inside <SP> all your insecurities all the dirty laundry <SP> never made me blink one time,oh do you need more is there something else you're searching for,1.0,0.875
EN-Tenor-1__mixed_voice__control__0000,EN-Tenor-1,mixed_voice,control,oh no did i get too close oh did i almost see what's <AP>,tell me something girl are you happy in this modern world,1.0,1.0
EN-Tenor-1__mixed_voice__control__0003,EN-Tenor-1,mixed_voice,control,i will love you unconditionally <SP>,ending the bad times i fear myself tell me something boy,2.0,1.5909090909090908
EN-Tenor-1__mixed_voice__control__0006,EN-Tenor-1,mixed_voice,control,open up your heart and just let it begin <SP> open up your heart and just let it begin <SP> open up your heart,in all the good times i find myself alone for change in the bad times i fear myself,1.0,0.8767123287671232
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,unconditional <AP> unconditionally <AP>,i'm falling in all the good times i find myself for longing for change,7.0,1.64
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,unconditionally <SP> so open up your heart and just let it begin <SP>,and the hokey pen is so hawkore i'm falling,1.0,0.7777777777777778
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,there is no fear now <SP> let go and just be free <AP> i will love you <AP>,i'm too tired tryna fill the void oh don't you need more,1.0,0.9210526315789473
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,really on the inside <SP> all your insecurities <SP> all the dirty laundry <AP> never made me blink one time,oh do you need more is there something else you're searching for,1.0,0.875
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,oh no did i get too close <SP> oh did i almost see what's <AP>,tell me something girl are you happy in this modern world,1.0,1.0
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,i will love you <AP> unconditionally <SP>,ending the bad times i fear myself tell me something boy,2.0,1.5909090909090908
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,open up your heart and just let it begin <AP> open up your heart and just let it begin <SP> open up your heart,in all the good times i find myself alone for change in the bad times i fear myself,1.0,0.8767123287671232
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,we're like diamonds in the sky <AP> i knew that we'd become one right away <AP>,i'm falling in all the good times i find myself for longing for change,0.9285714285714286,0.9761904761904762
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,shine bright like a diamond <AP> shining bright like a diamond <AP> we're beautiful like diamonds in the sky <AP>,don't you let it go i'm wonderstruck dancin' all alone,1.0,0.8095238095238095
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,we're beautiful like diamonds in the sky eye to eye <AP>,and the hokey pen is so hawkore i'm falling,1.0,0.967741935483871
