singer_id,technique,atlas_group,group_folder,song,wav_path,gt_lyrics,gt_lyrics_clean,asr_hypothesis,asr_hypothesis_raw,transcription_time_s,model
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0003.wav,that you were romeo you were throwing pebbles and my daddy said stay away from juliet <AP>,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,"That you are Romeo, you were throwing pebbles at my daddy's ass. Stay away from Julie.","That you are Romeo, you were throwing pebbles at my daddy's ass. Stay away from Julie.",1.4171643257141113,small
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0015.wav,my faith in you was <AP> fading <AP> when i met you on the outskirts of town <AP>,my faith in you was fading when i met you on the outskirts of town,My face in you fading When I met you on the Asker Hotel,My face in you fading When I met you on the Asker Hotel,1.4007847309112549,small
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0001.wav,on a balcony in summer air see the lights see the party the ball gowns <AP>,on a balcony in summer air see the lights see the party the ball gowns,"On a balcony in some air See the light, see the party, the ball guns","On a balcony in some air See the light, see the party, the ball guns",1.1735992431640625,small
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0000.wav,<AP> we were both young when i first saw you <AP> i close my eyes and the flashback starts i'm standing there,we were both young when i first saw you i close my eyes and the flashback starts im standing there,We were both young when I first saw you I closed my eyes and the flashback started I'm standing there,We were both young when I first saw you I closed my eyes and the flashback started I'm standing there,1.4854226112365723,small
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0014.wav,<AP> i got tired of waiting <AP> wondering if you were ever coming around <AP>,i got tired of waiting wondering if you were ever coming around,And I go tired waiting Wonder if you're ever coming around,And I go tired waiting Wonder if you're ever coming around,1.031524419784546,small
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0018.wav,marry me juliet you'll never have to be alone <AP> i love you and that's all i really know i talked to your dad go pick out a white dress it's a love story baby just say yes,marry me juliet youll never have to be alone i love you and thats all i really know i talked to your dad go pick out a white dress its a love story baby just say yes,"Marry me, Julie, you never have to be alone I love you and that's all I really know Like talk to your dad, go pick up a white dress It's a love story, baby, just say yes","Marry me, Julie, you never have to be alone I love you and that's all I really know Like talk to your dad, go pick up a white dress It's a love story, baby, just say yes",1.994495153427124,small
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0008.wav,escape this town for a little while oh <AP> oh <AP> cause you were romeo i was a scarlet letter and my daddy said stay away from juliet <AP>,escape this town for a little while oh oh cause you were romeo i was a scarlet letter and my daddy said stay away from juliet,"I escaped this town for a little while Oh, oh, oh, cause you were only where I was a scarlet letter And my daddy says stay away from Julie","I escaped this town for a little while Oh, oh, oh, cause you were only where I was a scarlet letter And my daddy says stay away from Julie",1.7160570621490479,small
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0009.wav,but you were everything to me i was begging you please don't <AP> go <AP>,but you were everything to me i was begging you please dont go,"But you were everything to me, I was begging you please don't go","But you were everything to me, I was begging you please don't go",1.2639400959014893,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0010.wav,and i said <AP> romeo take me somewhere we can be alone i'll be <AP> waiting all there's left to do is run you'll <AP> be the prince,and i said romeo take me somewhere we can be alone ill be waiting all theres left to do is run youll be the prince,"And I said, Romeo take me somewhere we can be alone I'll be waiting all their love to do is wrong You've been a prince","And I said, Romeo take me somewhere we can be alone I'll be waiting all their love to do is wrong You've been a prince",1.5594804286956787,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0004.wav,and i was crying on the staircase begging you please don't go <AP>,and i was crying on the staircase begging you please dont go,"And I was crying on the staircase, begging you please don't go","And I was crying on the staircase, begging you please don't go",1.0009608268737793,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0005.wav,and i said <AP> romeo take me somewhere we can be alone i'll be <AP>,and i said romeo take me somewhere we can be alone ill be,"And I said, Romeo take me somewhere we can be alone, I'll be","And I said, Romeo take me somewhere we can be alone, I'll be",1.0287327766418457,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0011.wav,and i'll be the princess it's a love <AP> story baby just say yes <AP>,and ill be the princess its a love story baby just say yes,"I've been a princess, it's a love story, baby just say yes","I've been a princess, it's a love story, baby just say yes",1.0376005172729492,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0007.wav,<AP> so i sneak out to the garden to see you <AP> we keep quiet cause we're dead if they knew so close your eyes <AP>,so i sneak out to the garden to see you we keep quiet cause were dead if they knew so close your eyes,"So I snake out to the garden to see you, we keep you quiet cause we're dead even you're so close to your eyes.","So I snake out to the garden to see you, we keep you quiet cause we're dead even you're so close to your eyes.",1.3365473747253418,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0013.wav,make it out of this mess it's a love story baby just say yes,make it out of this mess its a love story baby just say yes,"Make it out of this mess, it's a love story, baby just say yes.","Make it out of this mess, it's a love story, baby just say yes.",1.3630952835083008,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0012.wav,romeo save me they're trying to tell me how to feel <AP> this love is difficult <AP> but it's real don't be afraid we'll <AP>,romeo save me theyre trying to tell me how to feel this love is difficult but its real dont be afraid well,"Romeo saved me, they're trying to tell me how to feel This love is difficult, but it's a real, don't be afraid, whoa","Romeo saved me, they're trying to tell me how to feel This love is difficult, but it's a real, don't be afraid, whoa",1.4064652919769287,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0006.wav,waiting all there's left to do is run you'll <AP> be the prince and <AP> i'll be the princess it's a love story baby just say yes,waiting all theres left to do is run youll be the prince and ill be the princess its a love story baby just say yes,Waiting all there's left to do is run you Be the prince and I'll be the princess It's a love story baby just say yes,Waiting all there's left to do is run you Be the prince and I'll be the princess It's a love story baby just say yes,1.3426768779754639,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0002.wav,see you make your way through the crowd and say hello little did i know,see you make your way through the crowd and say hello little did i know,See you make your way through the crowd and say hello Little did I know,See you make your way through the crowd and say hello Little did I know,1.100785255432129,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0016.wav,and i said romeo <AP> save me i've been feeling so alone <AP> i keep waiting,and i said romeo save me ive been feeling so alone i keep waiting,"And I said, roll me out, save me, I feel it, I'm feeling so alone, I keep waiting","And I said, roll me out, save me, I feel it, I'm feeling so alone, I keep waiting",1.2340967655181885,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0017.wav,for you but you never come is this <AP> in my head i don't know <AP> what to think he knelt to the ground and pulled out a ring and said,for you but you never come is this in my head i dont know what to think he knelt to the ground and pulled out a ring and said,for you but you never come is this in my head I don't know all the singing now to the ground and pour out a rain and say,for you but you never come is this in my head I don't know all the singing now to the ground and pour out a rain and say,1.559708595275879,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0003.wav,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,"That you are only a usual story in pebbles And my daddy stays, stays away from Judy","That you are only a usual story in pebbles And my daddy stays, stays away from Judy",1.2108073234558105,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0015.wav,my faith in you was fading <AP> when i met you on the outskirts of town <AP>,my faith in you was fading when i met you on the outskirts of town,"My face in here was phaaasing When I met you, you're only askers of time","My face in here was phaaasing When I met you, you're only askers of time",1.2471721172332764,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0001.wav,on a balcony in summer air <AP> see the lights see the party the ball gowns <AP>,on a balcony in summer air see the lights see the party the ball gowns,"On a balcony in some air See the light, see the party, the ball girls","On a balcony in some air See the light, see the party, the ball girls",1.0990486145019531,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0000.wav,we were both young when i first saw you <AP> i close my eyes and the flashback starts i'm standing there,we were both young when i first saw you i close my eyes and the flashback starts im standing there,"We were both young, whenever I saw you, I closed my eyes and the flashback started standing there.","We were both young, whenever I saw you, I closed my eyes and the flashback started standing there.",1.2145936489105225,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0014.wav,<AP> i got tired of waiting <AP> wondering if you were ever coming around <AP>,i got tired of waiting wondering if you were ever coming around,I got tired waiting Wonder if you were ever coming around,I got tired waiting Wonder if you were ever coming around,1.0733797550201416,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0018.wav,marry me juliet you'll never have to be alone <AP> i love you and <AP> that's all i really know i talked to your dad go pick <AP> out a white dress it's a love story baby just say yes,marry me juliet youll never have to be alone i love you and thats all i really know i talked to your dad go pick out a white dress its a love story baby just say yes,"Marry me, Julie, you never have to be alone I love you and that's all I really know I talk to your dad, go pick out a white dress It's a love story, baby, just say yes","Marry me, Julie, you never have to be alone I love you and that's all I really know I talk to your dad, go pick out a white dress It's a love story, baby, just say yes",1.9444878101348877,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0008.wav,escape this town for a little while <AP> oh <AP> oh <AP> cause you were romeo i was a scarlet letter and my daddy said stay away from juliet <AP>,escape this town for a little while oh oh cause you were romeo i was a scarlet letter and my daddy said stay away from juliet,"I skipped this town for a little while Oh, oh, oh, cause you were only here I was gonna let her in my dad's set Stay away from Julie","I skipped this town for a little while Oh, oh, oh, cause you were only here I was gonna let her in my dad's set Stay away from Julie",1.494173526763916,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0009.wav,but you were everything to me i was begging you please don't go <AP>,but you were everything to me i was begging you please dont go,"May you wear everything to me, I was begging you please don't go","May you wear everything to me, I was begging you please don't go",1.0381548404693604,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0010.wav,why can't you see that the clouds are in your head <AP> i would stay there <AP> there,why cant you see that the clouds are in your head i would stay there there,"I come to see that the clouds are in your head I will stay there, there","I come to see that the clouds are in your head I will stay there, there",1.0563628673553467,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0004.wav,you just want to hide <AP> hide hide never show your smile smile stand alone when you need someone it's the hardest thing of all that you see <AP>,you just want to hide hide hide never show your smile smile stand alone when you need someone its the hardest thing of all that you see,"You just wanna HIDE, HIDE, HIDE, NEVER SHOW YOUR SMILE, SMILE. Stand alone when you need someone, it's a hardness enough all that you see.","You just wanna HIDE, HIDE, HIDE, NEVER SHOW YOUR SMILE, SMILE. Stand alone when you need someone, it's a hardness enough all that you see.",1.5843946933746338,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0005.wav,are the bad bad bad <AP> memories take your time <AP> and you'll find me,are the bad bad bad memories take your time and youll find me,"Are the bad, bad, bad memories Take your time and Joe find me","Are the bad, bad, bad memories Take your time and Joe find me",1.055769443511963,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0011.wav,there's no need to fear fear and when you need to talk it out with someone you can trust what you see,theres no need to fear fear and when you need to talk it out with someone you can trust what you see,"There's no need to fear, fear And when you need to talk it out With someone you can trust, would you see?","There's no need to fear, fear And when you need to talk it out With someone you can trust, would you see?",1.3349754810333252,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0007.wav,i'll be your lighthouse i'll make it okay when i see your monsters <AP>,ill be your lighthouse ill make it okay when i see your monsters,"I'll be your lighthouse, I'll make it okay When I see your monsters","I'll be your lighthouse, I'll make it okay When I see your monsters",1.1731698513031006,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0012.wav,are the bad bad bad memories take your time <AP> and you'll find me <AP>,are the bad bad bad memories take your time and youll find me,"All the bad, bad, bad memories Take your time and you'll find me","All the bad, bad, bad memories Take your time and you'll find me",1.145693302154541,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0006.wav,i see your monsters <AP> i see your pain tell me your problems i'll chase them away <AP>,i see your monsters i see your pain tell me your problems ill chase them away,"I see you monsters, I see your pain Tell me your problems, I'll chase that away","I see you monsters, I see your pain Tell me your problems, I'll chase that away",1.1395971775054932,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0002.wav,in the dark we we we stand apart we,in the dark we we we stand apart we,"In the dark, we, we, we stand apart, we","In the dark, we, we, we stand apart, we",1.4396841526031494,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0003.wav,we never see that the things we need are staring right at <AP> us,we never see that the things we need are staring right at us,We never see that the scenes we need are starring right at us,We never see that the scenes we need are starring right at us,1.0195677280426025,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0001.wav,i'll be your lighthouse i'll make it okay when i see your monsters i'll stand there so brave and chase them all away,ill be your lighthouse ill make it okay when i see your monsters ill stand there so brave and chase them all away,"I'll be your lighthouse, I'll make it okay When I see you monsters, I'll stand there so brave And chase them all the way","I'll be your lighthouse, I'll make it okay When I see you monsters, I'll stand there so brave And chase them all the way",1.5930066108703613,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0000.wav,i see your monsters <AP> i see your pain tell me your problems i'll chase them away <AP>,i see your monsters i see your pain tell me your problems ill chase them away,"I see your monsters, I see your pain, tell me your problems, I'll chase that away.","I see your monsters, I see your pain, tell me your problems, I'll chase that away.",1.1679587364196777,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0008.wav,i'll stand there so brave <AP> and chase them all away,ill stand there so brave and chase them all away,I'll stand there so brave and chase them all the way,I'll stand there so brave and chase them all the way,0.983525276184082,small
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0009.wav,<AP> i could see the sky sky sky beautiful tonight night when you breathe,i could see the sky sky sky beautiful tonight night when you breathe,I could see the sky sky sky beautiful tonight night when you breathe,I could see the sky sky sky beautiful tonight night when you breathe,0.9998877048492432,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0010.wav,why can't you see that the clouds are in your head <AP> i would stay there there,why cant you see that the clouds are in your head i would stay there there,"What can't you see that the clouds are in your head? I will stay there, there","What can't you see that the clouds are in your head? I will stay there, there",1.150885820388794,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0004.wav,you just want to hide <AP> hide hide never show your smile smile stand alone when you need someone <AP> it's the hardest thing of all that you see <AP>,you just want to hide hide hide never show your smile smile stand alone when you need someone its the hardest thing of all that you see,"You just wanna hi, hi, hi, never show your smile, smile Stand alone when you need someone It's the hardest thing of all that I do see","You just wanna hi, hi, hi, never show your smile, smile Stand alone when you need someone It's the hardest thing of all that I do see",1.4145288467407227,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0005.wav,are the bad bad bad <AP> memories take your time <AP> and you'll find me,are the bad bad bad memories take your time and youll find me,"All the bad, bad, bad memories Take your time and just find me","All the bad, bad, bad memories Take your time and just find me",1.051924228668213,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0011.wav,there's no need to fear fear <AP> and when you need to talk it out with someone you can trust what you see,theres no need to fear fear and when you need to talk it out with someone you can trust what you see,"There's no need to fear, fear And when you need to talk it out With someone you can trust, would you see?","There's no need to fear, fear And when you need to talk it out With someone you can trust, would you see?",1.6087758541107178,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0007.wav,i'll be your lighthouse i'll make it okay when i see your monsters <AP>,ill be your lighthouse ill make it okay when i see your monsters,"I'll be your lighthouse, I'll make it okay When I see your monsters","I'll be your lighthouse, I'll make it okay When I see your monsters",1.132422685623169,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0012.wav,are the bad bad bad memories take your time and you'll find me,are the bad bad bad memories take your time and youll find me,"All the bad, bad, bad memories Take your time and you'll find me","All the bad, bad, bad memories Take your time and you'll find me",1.1516797542572021,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0006.wav,i see your monsters <AP> i see your pain tell me your problems i'll chase them away,i see your monsters i see your pain tell me your problems ill chase them away,"I see your monsters, I see your pain Tell me your problems, I'll chase that away","I see your monsters, I see your pain Tell me your problems, I'll chase that away",1.1651690006256104,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0002.wav,in the dark we we we stand apart we,in the dark we we we stand apart we,In the dark we we we stand apart we we,In the dark we we we stand apart we we,0.9685814380645752,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0003.wav,we never <AP> see that the things we need are staring right at us,we never see that the things we need are staring right at us,We never see that the scenes we need are starring right at us,We never see that the scenes we need are starring right at us,0.9720699787139893,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0001.wav,i'll be your lighthouse i'll make it okay when i see your monsters i'll stand there so brave <AP> and chase them all <AP> away,ill be your lighthouse ill make it okay when i see your monsters ill stand there so brave and chase them all away,"I'll be your lighthouse, I'll make it okay When I see your monsters, I'll stand there so brave And chase them all the way","I'll be your lighthouse, I'll make it okay When I see your monsters, I'll stand there so brave And chase them all the way",1.3214385509490967,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0000.wav,i see your monsters <AP> i see your pain tell me your problems <AP> i'll chase them away <AP>,i see your monsters i see your pain tell me your problems ill chase them away,"I see your monsters, I see your pain Tell me your problems, I'll chase them away","I see your monsters, I see your pain Tell me your problems, I'll chase them away",1.1517865657806396,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0008.wav,i'll stand there so brave <AP> and chase them all away,ill stand there so brave and chase them all away,I'll stand there so brave and chase them all the way,I'll stand there so brave and chase them all the way,1.2500228881835938,small
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Pharyngeal_Group/0009.wav,<AP> i could see the sky sky sky beautiful tonight <AP> night when you breathe,i could see the sky sky sky beautiful tonight night when you breathe,"I could see the sky, sky, sky, beautiful tonight, night, when you breathe","I could see the sky, sky, sky, beautiful tonight, night, when you breathe",1.0433313846588135,small
EN-Alto-1,breathy,control,Control_Group,innocence,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Breathy/innocence/Control_Group/0010.wav,this is the best <AP> feeling <AP>,this is the best feeling,This is the best feeling,This is the best feeling,0.8793869018554688,small
EN-Alto-1,breathy,control,Control_Group,innocence,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Breathy/innocence/Control_Group/0004.wav,i hope that it will stay this moment is perfect <AP>,i hope that it will stay this moment is perfect,"I hope that it will stay this moment, it's perfect","I hope that it will stay this moment, it's perfect",1.0222845077514648,small
EN-Alto-1,breathy,control,Control_Group,innocence,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Breathy/innocence/Control_Group/0005.wav,please don't go away i <AP> need you now <AP>,please dont go away i need you now,"Please don't go away, I need you now","Please don't go away, I need you now",1.0719501972198486,small
EN-Alto-1,breathy,control,Control_Group,innocence,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Breathy/innocence/Control_Group/0011.wav,this innocence is brilliant <AP> i hope that it will stay this moment <AP>,this innocence is brilliant i hope that it will stay this moment,This innocence is brilliant I hope that it will stay this moment,This innocence is brilliant I hope that it will stay this moment,1.200493335723877,small
