clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis,wer,per
EN-Tenor-1__mixed_voice__control__0004,EN-Tenor-1,mixed_voice,control,<SP> and i said <AP> romeo take me somewhere we can be alone i'll be waiting <AP>,uncho tina china filda wd o dounimo,1.0,0.8837209302325582
EN-Tenor-1__mixed_voice__control__0001,EN-Tenor-1,mixed_voice,control,on a balcony in summer air <AP> see the lights see the party the ball gowns <AP>,oh do o na m be there some day as yo searching fo,1.0,0.8863636363636364
EN-Tenor-1__mixed_voice__control__0000,EN-Tenor-1,mixed_voice,control,<SP> we were both young when i first saw you <SP> i closed my eyes and the flashback starts i'm standing there <AP>,tommy som de anger o you happy an de smal on wod,0.95,0.8870967741935484
EN-Tenor-1__mixed_voice__control__0003,EN-Tenor-1,mixed_voice,control,that you were romeo you were throwing pebbles and my <SP> daddy said <AP> stay away from juliet <SP>,in in a bat times i fear myself tell me something boy,1.0,0.8727272727272727
EN-Tenor-1__mixed_voice__control__0006,EN-Tenor-1,mixed_voice,control,romeo <SP> save me they're trying to tell me how to feel <AP> this love is difficult but it's real don't be afraid we'll make it out of this mess it's a love <SP> story baby just say yes <SP>,in nother good times i fim mysellf a lonam foor chaned in linger bat times i fee myself,1.0,0.8558558558558559
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,see you make your way through the crowd and say hello <AP> little did i know <SP>,fo e fo en an no te good times i fond myself alonein,1.0,0.8780487804878049
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,all there's left to do is run <AP> you'll be the prince <SP> and <AP> i'll be the princess <AP> it's a love story baby just say <SP> yes <AP>,ho do name mooe an de hockapin is so horcor,0.9583333333333334,0.8333333333333334
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,<SP> and i said <AP> romeo take me somewhere we can be alone <AP> i'll be waiting <AP>,tell me something moy un to trie trad a field i wod,1.0,0.8372093023255814
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,on a balcony in summer air <AP> see the lights see the party the <SP> ball gowns <AP>,o do you name mo it is on de o a serchime,1.0,0.8863636363636364
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,<SP> we were both young when i first saw you <AP> i closed my eyes <AP> and the flashback starts i'm standing there <AP>,tell me something ooo aw you hav in the smordont,0.9,0.8387096774193549
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,that you were romeo <AP> you were throwing pebbles and my daddy said <AP> stay away from juliet <SP>,fo tanned in in o per times i feel my self,0.9375,0.8545454545454545
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,romeo save me they're trying to tell me how to feel <AP> this love is difficult <AP> but it's real don't be afraid we'll <AP> make it out of this <SP> mess <AP> it's a love story baby just say <SP> yes <SP>,m fo lame in o the good times i found myself a lonine,0.9722222222222222,0.8648648648648649
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,you're all i have <AP> you're all i have <AP>,fo aamfo lang in odt or good times i found myself loanang,1.375,2.0
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,who sits alone <AP> talking to the moon,fo chanet an in no bad times i feel myself,1.4285714285714286,1.2272727272727273
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,try to get to you <SP>,o do you ne mo an dey hock a bed a so harcor,2.6,2.25
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,<SP> talking to the moon <AP>,tell me something boy arn't you tired tryn to feel that wde,2.75,2.6666666666666665
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,i want you back <SP> my neighbors think i'm crazy <AP> but they don't understand <AP>,oh do you nee mor ither someding you are searching,0.9230769230769231,0.8260869565217391
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,<SP> i know you're somewhere out there somewhere far away <AP> i want you back <SP>,tell me something girl or you happy in this more downwod,1.0,0.8974358974358975
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,at night when the stars light on <AP> my room <AP> i sit by myself,fo chaanet an in he bad times i feel mysellf,0.9230769230769231,0.7567567567567568
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,in hopes you're on the other side <AP> talking to me too or am i a fool <AP>,am folane in oder good times i found myself a loneane,0.9375,0.9230769230769231
EN-Tenor-1__mixed_voice__control__0002,EN-Tenor-1,mixed_voice,control,you're all i have <SP> you're all i have <SP>,m fo lng in not a good time s i found myself o low nane fo chaned,2.0,2.2222222222222223
EN-Tenor-1__mixed_voice__control__0007,EN-Tenor-1,mixed_voice,control,who sits alone talking to the moon,dont yo let e go a mom deostra desiro na dalo,1.5714285714285714,1.4090909090909092
EN-Tenor-1__mixed_voice__control__0005,EN-Tenor-1,mixed_voice,control,try to get to you <AP>,inde hockibin is so hocor am fo ln,1.6,2.0833333333333335
EN-Tenor-1__mixed_voice__control__0004,EN-Tenor-1,mixed_voice,control,<SP> talking to the moon <AP>,uncho tina china filda wd o dounimo,1.75,2.0
EN-Tenor-1__mixed_voice__control__0001,EN-Tenor-1,mixed_voice,control,i want you back <SP> my neighbors think i'm crazy but they don't understand <AP>,oh do o na m be there some day as yo searching fo,1.0,0.8913043478260869
EN-Tenor-1__mixed_voice__control__0000,EN-Tenor-1,mixed_voice,control,<SP> i know you're somewhere out there somewhere far away i want you back <SP>,tommy som de anger o you happy an de smal on wod,1.0,0.8974358974358975
EN-Tenor-1__mixed_voice__control__0003,EN-Tenor-1,mixed_voice,control,at night when the stars light on my room <AP> i sit by myself <SP>,in in a bat times i fear myself tell me something boy,1.0,0.8918918918918919
EN-Tenor-1__mixed_voice__control__0006,EN-Tenor-1,mixed_voice,control,in hopes you're on the other side <AP> talking to me too or am i a fool <SP>,in nother good times i fim mysellf a lonam foor chaned in linger bat times i fee myself,1.0,1.3076923076923077
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,you're all i have <AP> you're all i have <AP>,fo e fo en an no te good times i fond myself alonein,1.5,1.8333333333333333
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,who sits alone <AP> talking to the moon,fo taned in lin the par times i feel myself,1.4285714285714286,1.1818181818181819
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,try to get to you <SP>,ho do name mooe an de hockapin is so horcor,2.0,2.4166666666666665
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,<SP> talking to the moon <AP>,tell me something moy un to trie trad a field i wod,2.75,2.25
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,i want you back <AP> my neighbors think i'm crazy <AP> but they don't understand <SP>,o do you name mo it is on de o a serchime,0.9230769230769231,0.782608695652174
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,<SP> i know you're somewhere out there <AP> somewhere far away <AP> i want you back <AP>,tell me something ooo aw you hav in the smordont,1.0,0.8717948717948718
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,at night when the stars light <AP> on my room <SP> i sit by myself,fo tanned in in o per times i feel my self,0.9230769230769231,0.7297297297297297
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,in hopes you're on the other side talking to me too or am i a fool,m fo lame in o the good times i found myself a lonine,0.9375,0.8717948717948718
EN-Tenor-1__mixed_voice__technique__0010,EN-Tenor-1,mixed_voice,technique,so when i'm all choked up but i can't find the words <SP>,in the sa hss sa hallo in the sass as ahallo,1.0,0.9393939393939394
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,it's buried in my soul <SP> like california gold,fo aamfo lang in odt or good times i found myself loanang,1.375,1.09375
EN-Tenor-1__mixed_voice__technique__0014,EN-Tenor-1,mixed_voice,technique,when you look at me and the whole world fades <SP>,ua yunugammi and a hor phate,0.9,0.7142857142857143
EN-Tenor-1__mixed_voice__technique__0011,EN-Tenor-1,mixed_voice,technique,every time we say goodbye baby it hurts <SP>,in the saha saha lo we fovem ba sa lo na,1.25,1.0769230769230769
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,when the sun goes down <SP> and the band won't play <SP>,fo chanet an in no bad times i feel myself,1.0,0.9666666666666667
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,the part of me that's you will never die <SP> so when i'm all choked up but i can't find the words <SP>,o do you ne mo an dey hock a bed a so harcor,0.9523809523809523,0.8793103448275862
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,but all i really know you're where i wanna go,tell me something boy arn't you tired tryn to feel that wde,1.2,1.36
EN-Tenor-1__mixed_voice__technique__0012,EN-Tenor-1,mixed_voice,technique,when the sun goes down and the band won't play <SP>,an the song goes tong an the bear won't play,0.5,0.4
EN-Tenor-1__mixed_voice__technique__0008,EN-Tenor-1,mixed_voice,technique,i'll always remember us this way <SP>,im not a da ban who ar jest a dah iven i ne'er a made o gaond,2.8333333333333335,1.619047619047619
EN-Tenor-1__mixed_voice__technique__0009,EN-Tenor-1,mixed_voice,technique,oh yeah i don't wanna be just a memory baby yeah <SP>,crather the serves where they can hert us we folverm a shel lo no,1.1818181818181819,1.1666666666666667
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,you look at me and babe i wanna catch on fire,oh do you nee mo ither someding you are searching,1.0,0.9642857142857143
EN-Tenor-1__mixed_voice__technique__0015,EN-Tenor-1,mixed_voice,technique,i'll always remember us this way,hi o a ha swin man burd this wayy,1.3333333333333333,0.7619047619047619
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,that arizona sky <SP> burning in your eyes,tell me something girl or you happy in this more downwod,1.4285714285714286,1.24
EN-Tenor-1__mixed_voice__technique__0013,EN-Tenor-1,mixed_voice,technique,i'll always remember us <SP> this way way,alo as remember ras this away way yes,0.7142857142857143,0.4782608695652174
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,you found the light in me that i couldn't find,fo thaanet an in e bad times i feel mysellf,0.9,0.8333333333333334
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,every time we say goodbye baby it hurts <SP>,am folane in oder good times i found myself a loneane,1.375,1.2692307692307692
EN-Tenor-1__mixed_voice__control__0010,EN-Tenor-1,mixed_voice,control,so when i'm all choked up but i can't find the words <SP>,in the song goes tong in the ban warm play iways,1.0,0.8181818181818182
EN-Tenor-1__mixed_voice__control__0002,EN-Tenor-1,mixed_voice,control,it's buried in my soul like california gold <SP>,m fo lng in not a good time s i found myself o low nane fo chaned,2.0,1.125
EN-Tenor-1__mixed_voice__control__0014,EN-Tenor-1,mixed_voice,control,when you look at me and the whole world fades <AP>,nthe sl we for fom the sl n,0.9,0.8571428571428571
EN-Tenor-1__mixed_voice__control__0011,EN-Tenor-1,mixed_voice,control,every time we say goodbye baby it hurts <SP>,remamberas thisuai wi,1.0,0.9230769230769231
EN-Tenor-1__mixed_voice__control__0007,EN-Tenor-1,mixed_voice,control,when the sun goes down <SP> and the band won't play <AP>,dont yo let e go a mom deostra desiro na dalo,1.1,0.9666666666666667
EN-Tenor-1__mixed_voice__control__0005,EN-Tenor-1,mixed_voice,control,the part of me that's you will never die so when i'm all choked up but i can't find the words <SP>,inde hockibin is so hocor am fo ln,0.9523809523809523,0.8620689655172413
EN-Tenor-1__mixed_voice__control__0004,EN-Tenor-1,mixed_voice,control,but all i really know you're where i wanna go <SP>,uncho tina china filda wd o dounimo,1.0,1.0
EN-Tenor-1__mixed_voice__control__0012,EN-Tenor-1,mixed_voice,control,when the sun goes down <AP> and the band won't play <AP>,where you lu gambe an the howar fat,0.9,0.7666666666666667
EN-Tenor-1__mixed_voice__control__0008,EN-Tenor-1,mixed_voice,control,i'll always remember us this way <SP>,a hespell far aver wandra her fill now i want thank shalla to mi yeu e  ee e,3.0,2.142857142857143
EN-Tenor-1__mixed_voice__control__0009,EN-Tenor-1,mixed_voice,control,oh yeah i don't wanna be just a memory baby yeah <SP>,so in amar charta  can fine a wod every time we say good by baby hed,1.3636363636363635,1.1666666666666667
EN-Tenor-1__mixed_voice__control__0001,EN-Tenor-1,mixed_voice,control,you look at me and babe i wanna catch on fire <SP>,oh do ne m be there some day as yo searching fo,1.0909090909090908,0.9285714285714286
EN-Tenor-1__mixed_voice__control__0015,EN-Tenor-1,mixed_voice,control,i'll always remember us this way,an owy swe mam therady swaay,1.0,0.7619047619047619
EN-Tenor-1__mixed_voice__control__0000,EN-Tenor-1,mixed_voice,control,that arizona sky burning in your eyes <SP>,tomme som de anger o you happy an de smal don wod,1.7142857142857142,1.24
EN-Tenor-1__mixed_voice__control__0013,EN-Tenor-1,mixed_voice,control,i'll always remember us <SP> this way way <SP>,i 's remembes nisuy,1.0,0.6956521739130435
EN-Tenor-1__mixed_voice__control__0003,EN-Tenor-1,mixed_voice,control,you found the light in me that i couldn't find,in in a bat times i fear myself tell me something boy,1.2,1.0666666666666667
EN-Tenor-1__mixed_voice__control__0006,EN-Tenor-1,mixed_voice,control,every time we say goodbye baby it hurts <SP>,in nother good times i fim mysellf a lonam foor chaned in linger bat times i fee myself,2.25,1.9230769230769231
EN-Tenor-1__mixed_voice__technique__0010,EN-Tenor-1,mixed_voice,technique,so when i'm all choked up but i can't find the words,in the sa ho sa han lo in the sahasa hassa holo,1.0,0.9696969696969697
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,it's buried in my soul <AP> like california gold <SP>,fo e fo en an no te good times i fond myself alonein,1.625,1.0625
EN-Tenor-1__mixed_voice__technique__0014,EN-Tenor-1,mixed_voice,technique,when <SP> you look at me <AP> and the whole world fades <SP>,y o come me an ta ho warfas,0.9,0.6785714285714286
EN-Tenor-1__mixed_voice__technique__0011,EN-Tenor-1,mixed_voice,technique,every time we say goodbye baby it hurts <SP>,in the saha sa halo we're fo fom the salo no,1.375,1.0769230769230769
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,when the sun goes down <AP> and the band won't play <SP>,fo taned in lin the par times i feel myself,1.0,0.9333333333333333
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,the part of me that's you will never die so when i'm all choked up but i can't find the words <AP>,ho do name mooe an de hockapin is so horcor,0.9523809523809523,0.8793103448275862
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,but all i really know <AP> you're where i wanna go <SP>,tell me something moy un to trie trad a field i wod,1.2,1.2
EN-Tenor-1__mixed_voice__technique__0012,EN-Tenor-1,mixed_voice,technique,when the sun goes down <SP> and the band won't play <SP>,when the song goes tong and the bon won't play,0.3,0.23333333333333334
EN-Tenor-1__mixed_voice__technique__0008,EN-Tenor-1,mixed_voice,technique,i'll always remember us this way <SP>,amo the de permu o jastarta heven i ne'er ma e grund,2.0,1.6666666666666667
EN-Tenor-1__mixed_voice__technique__0009,EN-Tenor-1,mixed_voice,technique,oh yeah i don't wanna be just a memory baby yeah,o to the surface whore the king had us we'r fall from the shat lona,1.3636363636363635,1.2333333333333334
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,you look at me and babe i wanna catch on fire <SP>,ho do you name mo it is on de u a sirchame,1.0909090909090908,0.9642857142857143
EN-Tenor-1__mixed_voice__technique__0015,EN-Tenor-1,mixed_voice,technique,i'll always remember us this way,o as tor non morody sway,1.0,0.7142857142857143
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,that arizona sky <SP> burning in your eyes,tell me something oo aw yo happin the smordont,1.2857142857142858,1.04
EN-Tenor-1__mixed_voice__technique__0013,EN-Tenor-1,mixed_voice,technique,i'll always remember us <AP> this way way,i some an bras esala wi,1.0,0.8260869565217391
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,you found the light in me that i couldn't find,fo taned in in no per times i feel my self,1.0,0.8333333333333334
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,every time we say goodbye baby it hurts,m fo lame in o the good times i found myself a lonine,1.625,1.1538461538461537
EN-Tenor-1__mixed_voice__technique__0010,EN-Tenor-1,mixed_voice,technique,just love me yeah <AP> just love me <AP> all you need to do is love me yeah <SP>,in the sa hss sa hallo in the sass as ahallo,1.0,0.85
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,so you can put me together and throw me against the <AP> wall <SP>,fo aamfo lang in odt or good times i found myself loanang,1.0,0.9459459459459459
EN-Tenor-1__mixed_voice__technique__0014,EN-Tenor-1,mixed_voice,technique,don't you stop loving me <AP> don't quit loving me <AP> just stop loving me,ua yunugammi and a hor phate,1.0,0.8723404255319149
EN-Tenor-1__mixed_voice__technique__0011,EN-Tenor-1,mixed_voice,technique,got me like ah ah ah ow <SP> i'm tired of being played like a violin,in the saha saha lo we fovem ba sa lo na,1.0,0.9210526315789473
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,must be love on the brain yeah <AP> and it keeps cursing my name <SP>,fo chanet an in no bad times i feel myself,1.0,0.868421052631579
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,must be love on the brain that's got me feeling this way <SP>,o do you ne mo an dey hock a bed a so harcor,1.0833333333333333,0.9444444444444444
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,don't you stop loving me <AP> don't quit loving me <AP> just stop loving it babe <SP>,tell me something boy arn't you tired tryn to feel that wde,1.0,0.82
EN-Tenor-1__mixed_voice__technique__0012,EN-Tenor-1,mixed_voice,technique,what do i gotta do to get in your motherfuckin' heart <SP>,an the song goes tong an the bear won't play,1.0,0.8611111111111112
EN-Tenor-1__mixed_voice__technique__0008,EN-Tenor-1,mixed_voice,technique,no matter what i do i'm no good without you and i can't get enough <SP>,im not a da ban who ar jest a dah iven i ne'er a made o gaond,1.0666666666666667,0.9024390243902439
EN-Tenor-1__mixed_voice__technique__0009,EN-Tenor-1,mixed_voice,technique,must be love on the brain <SP> then you keep loving me <SP>,crather the serves where they can hert us we folverm a shel lo no,1.2727272727272727,1.125
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,high <SP> baby you got me like oh <AP> you love when i fall apart <SP>,oh do you nee mo ither someding you are searching,0.8461538461538461,0.8823529411764706
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,and you got me let go <SP> what you want from me <SP> i tried to buy your pretty heart but the price too <AP>,tell me something girl or you happy in this more downwod,0.9090909090909091,0.8870967741935484
EN-Tenor-1__mixed_voice__technique__0013,EN-Tenor-1,mixed_voice,technique,baby like <SP> ah woo ah <SP>,alo as remember ras this away way yes,1.6,2.1818181818181817
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,baby you got me like ah <SP> woo ah,fo thaanet an in e bad times i feel mysellf,1.25,1.3888888888888888
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,it beats me black and blue but it fucks me so good and i can't get enough <SP>,am folaaane in odder good times i found myself a lonelane,0.9411764705882353,0.8775510204081632
EN-Tenor-1__mixed_voice__control__0010,EN-Tenor-1,mixed_voice,control,just love me yeah <SP> just love me <SP> all you need to do is love me yeah <SP>,in the song goes tong in the ban warm play iways,1.0,0.925
EN-Tenor-1__mixed_voice__control__0002,EN-Tenor-1,mixed_voice,control,so you can put me together and throw me against the <AP> wall <SP>,m fo lng in not a good time s i found myself o low nane fo chaned,1.4166666666666667,0.972972972972973
EN-Tenor-1__mixed_voice__control__0014,EN-Tenor-1,mixed_voice,control,don't you stop loving me don't quit loving me just stop loving me,nthe sl we for fom the sl n,1.0,0.851063829787234
EN-Tenor-1__mixed_voice__control__0011,EN-Tenor-1,mixed_voice,control,got me like ah ah ah ow <SP> i'm tired of being played like a violin <SP>,remamberas thisuai wi,1.0,0.8947368421052632
EN-Tenor-1__mixed_voice__control__0007,EN-Tenor-1,mixed_voice,control,must be love on the brain yeah <SP> and it keeps cursing my name <SP>,dont yo let e go a mom deostra desiro na dalo,1.0,0.8947368421052632
EN-Tenor-1__mixed_voice__control__0005,EN-Tenor-1,mixed_voice,control,must be love on the brain that's got me feeling this way <SP>,inde hockibin is so hocor am fo ln,1.0,0.8888888888888888
EN-Tenor-1__mixed_voice__control__0004,EN-Tenor-1,mixed_voice,control,don't you stop loving me <SP> don't quit loving me <SP> just stop loving it babe <SP>,uncho tina china filda wd o dounimo,1.0,0.88
EN-Tenor-1__mixed_voice__control__0012,EN-Tenor-1,mixed_voice,control,what do i gotta do to get in your motherfuckin' heart <SP>,where you lu gambe an the howar fat,1.0,0.8055555555555556
EN-Tenor-1__mixed_voice__control__0008,EN-Tenor-1,mixed_voice,control,no matter what i do i'm no good without you and i can't get enough <SP>,a hespell far aver wandra her fill now i want thank shalla to mi yeu e  ee e,1.2,1.048780487804878
EN-Tenor-1__mixed_voice__control__0009,EN-Tenor-1,mixed_voice,control,must be love on the brain then you keep loving me <SP>,so in amar charta  can fine a wod every time we say good by baby hed,1.4545454545454546,1.28125
EN-Tenor-1__mixed_voice__control__0001,EN-Tenor-1,mixed_voice,control,high <SP> baby you got me like oh <SP> you love when i fall apart <SP>,oh do ne m be there some day as yo searching fo,1.0,0.9411764705882353
EN-Tenor-1__mixed_voice__control__0000,EN-Tenor-1,mixed_voice,control,and you got me let go <SP> what you want from me <SP> i tried to buy your pretty heart but the price too <SP>,tomme som de anger o you happy an de smal don wod,0.9545454545454546,0.8709677419354839
EN-Tenor-1__mixed_voice__control__0013,EN-Tenor-1,mixed_voice,control,baby like ah woo <SP> ah <SP>,i 's remembes nisuy,1.0,1.2727272727272727
EN-Tenor-1__mixed_voice__control__0003,EN-Tenor-1,mixed_voice,control,baby you got me like ah woo <SP> ah <SP>,in in a bat times i fear myself tell me something boy,1.5,1.7222222222222223
EN-Tenor-1__mixed_voice__control__0006,EN-Tenor-1,mixed_voice,control,it beats me black and blue but it fucks me so good and i can't get enough <SP>,in nother good times i fon mysellf a lona for chant in linger ba times i fee myself,1.0588235294117647,1.0408163265306123
EN-Tenor-1__mixed_voice__technique__0010,EN-Tenor-1,mixed_voice,technique,just love me yeah <SP> just love me <SP> all you need to do is love me yeah <SP>,in the sahosahnlo in the sa hasahassaholo,1.0,0.925
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,so you can put me together and throw me against the <AP> wall <SP>,fo a fo a an no ta good times i fond myself alone in,1.1666666666666667,0.8378378378378378
EN-Tenor-1__mixed_voice__technique__0014,EN-Tenor-1,mixed_voice,technique,don't you stop loving me <SP> don't quit loving me <AP> just stop loving me,i o come e an a ho warfas,1.0,0.8936170212765957
EN-Tenor-1__mixed_voice__technique__0011,EN-Tenor-1,mixed_voice,technique,got me like ah ah <SP> ah ow <SP> i'm tired of being played like a violin <SP>,in the sa ha sa hal wer fo fom the salo na,1.0,0.8947368421052632
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,must be love on the brain yeah <SP> and it keeps cursing my name <SP>,fo chaned in lin te par times i feel myself,1.0,0.9210526315789473
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,must be love on the brain that's got me feeling this way <SP>,o do name mooe an de hacka pin is so horcor,1.0,0.9444444444444444
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,don't you stop loving me <AP> don't quit loving me <AP> just stop loving it babe <SP>,tell me something moy un to tire trad o field i wod,1.0,0.84
EN-Tenor-1__mixed_voice__technique__0012,EN-Tenor-1,mixed_voice,technique,what do i gotta do to get in <AP> your motherfuckin' heart <SP>,when the song goes tong and the bon won't play,1.0,0.8611111111111112
EN-Tenor-1__mixed_voice__technique__0008,EN-Tenor-1,mixed_voice,technique,no matter what i do i'm no good without you and i can't get enough <SP>,amo the de permu o jassata even i never mad e grund,1.0,0.8536585365853658
EN-Tenor-1__mixed_voice__technique__0009,EN-Tenor-1,mixed_voice,technique,must be love on the brain <SP> then you keep loving me,o tho the serface wor the king had us we fall from the shet lon a,1.3636363636363635,1.15625
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,high <SP> baby you got me like oh <SP> you love when i fall apart <SP>,o do yo name mo it is on de o a sirchame,1.0,0.8823529411764706
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,and you got me let go <SP> what you want from me <SP> i tried to buy your pretty heart but the price too,tell me something ooo aw you hap in the smordont,0.8636363636363636,0.8548387096774194
EN-Tenor-1__mixed_voice__technique__0013,EN-Tenor-1,mixed_voice,technique,baby like <SP> ah woo ah <SP>,i some an bras esala w,1.2,1.8181818181818181
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,baby you got me like <SP> ah woo ah <SP>,fo tanned in in o per times i feel my self,1.375,1.2777777777777777
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,it beats me black and blue but it fucks me so good and i can't get enough <SP>,m fo lame in o the good times i found myself a lonine,0.9411764705882353,0.8367346938775511
EN-Tenor-1__mixed_voice__technique__0002,EN-Tenor-1,mixed_voice,technique,oh my god i feel it in the air telephone wires above <AP> all sizzling like a snare honey i'm <AP>,fo aamfo lang in odt or good times i found myself loanang,0.9473684210526315,0.8035714285714286
EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,got that summertime summertime sadness oh <AP> oh oh oh oh,fo chanet an in no bad times i feel myself,1.0,0.9032258064516129
EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,i just wanted you to know <AP> that baby you're the best <AP>,o do you ne mo an dey hock a bed a soharkor,1.0909090909090908,0.9090909090909091
EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,kiss me hard before you go <AP> summertime sadness <AP>,tell me something boy arn't you tired tryin to feel thau wyde,1.25,1.032258064516129
EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,done my hair up real big beauty queen style <AP> high heels off <AP> i'm feeling alive <AP>,oh do you ne mo ither sonday you are searching,1.0,0.8958333333333334
EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,<SP> i got my red dress on tonight <AP> dancing in the dark in the pale moonlight <AP>,tell me something girl or you happy in this more downwod,0.9333333333333333,0.8723404255319149
EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,on fire i feel it everywhere <AP> nothing scares me anymore,fo chaaned an in e bad times i feel mysellf,1.0,0.9166666666666666
EN-Tenor-1__mixed_voice__technique__0006,EN-Tenor-1,mixed_voice,technique,i've got that summertime summertime sadness <AP> s s summertime summertime sadness <AP>,am folane in oder good times i found myself a loneane,1.0,0.8653846153846154
EN-Tenor-1__mixed_voice__control__0002,EN-Tenor-1,mixed_voice,control,oh <SP> my god <AP> i feel it in the air telephone wires <AP> above <AP> all sizzling like a snare honey i'm <AP>,m fo lng in not a good time s i found myself o low nane fo chaned,1.0,0.8035714285714286
EN-Tenor-1__mixed_voice__control__0007,EN-Tenor-1,mixed_voice,control,got that summertime summertime sadness oh <AP> oh oh oh oh <SP>,dont yo let e go a mom deostra desiro na dalo,1.1,0.967741935483871
