clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis,wer,per
EN-Tenor-1__breathy__control__0006,EN-Tenor-1,breathy,control,in all the good times i find myself longing for change and in the bad times i fear myself,i know you well i know you well i know that you well were you still low me,0.9473684210526315,0.8833333333333333
EN-Tenor-1__breathy__control__0005,EN-Tenor-1,breathy,control,ain't it hard keeping it so hard core i'm falling,well you' still lone me wen i a nothing ba my aching so,1.3,0.96875
EN-Tenor-1__breathy__control__0007,EN-Tenor-1,breathy,control,i'm off the deep end watch as i dive in i'll never meet the ground crash through the surface where they can't hurt us we're far from the shallow now in the shallow shallow,when i'm no longer beu a f,1.0,0.90625
EN-Tenor-1__breathy__control__0004,EN-Tenor-1,breathy,control,aren't you tired try to fill that void or do you need more,well you' still lone me wan i'm to longer yan beauta fo,0.9230769230769231,0.8648648648648649
EN-Tenor-1__breathy__control__0003,EN-Tenor-1,breathy,control,and in the bad times i fear myself tell me something boy,the crazy days see dylit the way you play with me like a chiild,1.0833333333333333,0.9459459459459459
EN-Tenor-1__breathy__control__0001,EN-Tenor-1,breathy,control,or do you need more is there something else you're searching for,tim ands freely and em belaiir now,1.0,0.8378378378378378
EN-Tenor-1__breathy__control__0013,EN-Tenor-1,breathy,control,in the shallow shallow in the shallow shallow shallow,i no way sir man berass mis the wayy wha i,1.1111111111111112,0.8928571428571429
EN-Tenor-1__breathy__control__0014,EN-Tenor-1,breathy,control,in the shallow shallow we're far from the shallow now,you lu who gan me and te co wor fa hedes,1.1,0.9655172413793104
EN-Tenor-1__breathy__control__0002,EN-Tenor-1,breathy,control,i'm falling in all the good times i find myself longing for change,o summer night me july when you end i wel for ever li,1.0,0.8372093023255814
EN-Tenor-1__breathy__control__0008,EN-Tenor-1,breathy,control,in the shallow shallow shallow in the shallow shallow,ommod a deep ar woch etsata hiven very namea meter gran,1.2222222222222223,1.3571428571428572
EN-Tenor-1__breathy__control__0009,EN-Tenor-1,breathy,control,we're far from the shallow now wooaaaah,cur tho the serface wher they cancort us we fur from the shatlo noo,1.8571428571428572,1.5454545454545454
EN-Tenor-1__breathy__control__0011,EN-Tenor-1,breathy,control,i'm off the deep end watch as i dive in i'll never meet the ground,in the saha sahanlo we fa from the sallo na,0.9333333333333333,0.8461538461538461
EN-Tenor-1__breathy__control__0000,EN-Tenor-1,breathy,control,tell me something girl are you happy in this modern world,a sindower downy dough ham my cake now,1.0,0.8888888888888888
EN-Tenor-1__breathy__technique__0010,EN-Tenor-1,breathy,technique,wooaaaah woaaaaaaaaaaah,ca ca,1.0,1.0
EN-Tenor-1__breathy__technique__0012,EN-Tenor-1,breathy,technique,crash through the surface where they can't hurt us we're far from the shallow now,crather the surface war they can hod us wo folfrom the sho lo na,0.7333333333333333,0.3333333333333333
EN-Tenor-1__breathy__technique__0006,EN-Tenor-1,breathy,technique,in all the good times i find myself longing for change and in the bad times i fear myself,in not o good times i found myselfo lona fo tehaned endin up i times i fear my self,0.6842105263157895,0.4166666666666667
EN-Tenor-1__breathy__technique__0005,EN-Tenor-1,breathy,technique,ain't it hard keeping it so hard core i'm falling,an de hucka pana so ho co iam a fora,1.0,0.71875
EN-Tenor-1__breathy__technique__0007,EN-Tenor-1,breathy,technique,i'm off the deep end watch as i dive in i'll never meet the ground crash through the surface where they can't hurt us we're far from the shallow now in the shallow shallow,o vod a da va ro shas at a hin a how i ever made a grad cry tnethe sar i sword i car hard as were fall from the shalo na  in the s haaaa sha halo,0.9705882352941176,0.625
EN-Tenor-1__breathy__technique__0004,EN-Tenor-1,breathy,technique,aren't you tired try to fill that void or do you need more,om tortire trd e ferta od ho tname mr,1.0,0.8108108108108109
EN-Tenor-1__breathy__technique__0003,EN-Tenor-1,breathy,technique,and in the bad times i fear myself tell me something boy,ending the bad times i feel myself tell me something m,0.3333333333333333,0.16216216216216217
EN-Tenor-1__breathy__technique__0001,EN-Tenor-1,breathy,technique,or do you need more is there something else you're searching for,tony moore it is only as no sorching fo,0.9166666666666666,0.7297297297297297
EN-Tenor-1__breathy__technique__0013,EN-Tenor-1,breathy,technique,in the shallow shallow in the shallow shallow shallow,in the s shlo in the sa hshal,0.5555555555555556,0.5714285714285714
EN-Tenor-1__breathy__technique__0014,EN-Tenor-1,breathy,technique,in the shallow shallow we're far from the shallow now,in the so so were fol from the solo no,0.5,0.4827586206896552
EN-Tenor-1__breathy__technique__0002,EN-Tenor-1,breathy,technique,i'm falling in all the good times i find myself longing for change,fom folane in other good times i found mysover loning fotaaned,0.6923076923076923,0.4883720930232558
EN-Tenor-1__breathy__technique__0008,EN-Tenor-1,breathy,technique,in the shallow shallow shallow in the shallow shallow,in the sass in the saasalo,0.5555555555555556,0.6071428571428571
EN-Tenor-1__breathy__technique__0009,EN-Tenor-1,breathy,technique,we're far from the shallow now wooaaaah,ru fo from the sano na h,0.7142857142857143,0.5454545454545454
EN-Tenor-1__breathy__technique__0011,EN-Tenor-1,breathy,technique,i'm off the deep end watch as i dive in i'll never meet the ground,avona de va lo jasataa how a neer maa crat,1.0,0.8461538461538461
EN-Tenor-1__breathy__technique__0000,EN-Tenor-1,breathy,technique,tell me something girl are you happy in this modern world,tell me something go o you happin this mortum o,0.5454545454545454,0.3611111111111111
EN-Tenor-1__breathy__control__0006,EN-Tenor-1,breathy,control,til you put me down oh i knew you were trouble when you walked in so shame on me now flew me to places i'd never been,i know you well i know you well i know that you well were you still low me,0.8888888888888888,0.7887323943661971
EN-Tenor-1__breathy__control__0005,EN-Tenor-1,breathy,control,i knew you were trouble when you walked in so shame on me now flew me to places i'd never been,well you' still lone me wen i can nothing ba my aching so,0.9047619047619048,0.8245614035087719
EN-Tenor-1__breathy__control__0007,EN-Tenor-1,breathy,control,now i'm lying on the cold hard ground trouble trouble trouble,when i'm no longer beut a f,0.9090909090909091,0.813953488372093
EN-Tenor-1__breathy__control__0004,EN-Tenor-1,breathy,control,and he's long gone when he's next to me and i realize the blame is on me,well you' still lone me wan i'm to loneger yan beauta fo,0.9411764705882353,0.875
EN-Tenor-1__breathy__control__0003,EN-Tenor-1,breathy,control,without me without me without me,the crazy days see dylat the way you play with me like a child,2.1666666666666665,1.619047619047619
EN-Tenor-1__breathy__control__0001,EN-Tenor-1,breathy,control,you found me you found me you found me,timand freeel and am bellare now,1.0,0.7916666666666666
EN-Tenor-1__breathy__control__0002,EN-Tenor-1,breathy,control,i guess you didn't care and i guess i liked that and when i fell hard you took a step back,ho summer night me jolight when you en i weth for ever,0.9523809523809523,0.8070175438596491
EN-Tenor-1__breathy__control__0008,EN-Tenor-1,breathy,control,trouble trouble trouble and the saddest fear,om mod a deeep an lod jets tat ow ye vi very name or me te gram,2.4285714285714284,1.1875
EN-Tenor-1__breathy__control__0009,EN-Tenor-1,breathy,control,comes creeping in that you never loved me or her or anyone or anything,cur tho the serrface where they canterhud us wefer frorm the shatlo n,1.0,0.8723404255319149
EN-Tenor-1__breathy__control__0000,EN-Tenor-1,breathy,control,once upon a time a few mistakes ago i was in your sights you got me alone,a cindoe downy do ham my caake now,0.9411764705882353,0.88
EN-Tenor-1__breathy__technique__0006,EN-Tenor-1,breathy,technique,til you put me down oh i knew you were trouble when you walked in so shame on me now flew me to places i'd never been,in noter good times i found my seofo loniy fo taned and in no i times i fear my sel,0.9259259259259259,0.8591549295774648
EN-Tenor-1__breathy__technique__0005,EN-Tenor-1,breathy,technique,i knew you were trouble when you walked in so shame on me now flew me to places i'd never been,and e hucku pana so ho cor i'm afoa,0.9523809523809523,0.8771929824561403
EN-Tenor-1__breathy__technique__0007,EN-Tenor-1,breathy,technique,now i'm lying on the cold hard ground trouble trouble trouble,o vod a da va ro shas at a hin a how i ever made a grad cry tnethe sar i sword i car hard as were fall from the shalo na  in the s haaaa sha halo,3.3636363636363638,1.744186046511628
EN-Tenor-1__breathy__technique__0004,EN-Tenor-1,breathy,technique,and he's long gone when he's next to me and i realize the blame is on me,homto tie tl a fetha d who oou name m,1.0,0.8125
EN-Tenor-1__breathy__technique__0003,EN-Tenor-1,breathy,technique,without me without me without me,ending the bad times i feel myself tell me something m,1.6666666666666667,1.380952380952381
EN-Tenor-1__breathy__technique__0001,EN-Tenor-1,breathy,technique,you found me you found me you found me,to nam m i let onday as no searching fo,1.1111111111111112,0.9583333333333334
EN-Tenor-1__breathy__technique__0002,EN-Tenor-1,breathy,technique,i guess you didn't care and i guess i liked that and when i fell hard you took a step back,fooumd olan in other good times i'v found mysolver loaning fo taaaned,1.0,0.8245614035087719
EN-Tenor-1__breathy__technique__0008,EN-Tenor-1,breathy,technique,trouble trouble trouble and the saddest fear,in the sa sa salo in the sa sa halo,1.2857142857142858,0.8125
EN-Tenor-1__breathy__technique__0009,EN-Tenor-1,breathy,technique,comes creeping in that you never loved me or her or anyone or anything,ro o from the san no h,1.0,0.8936170212765957
EN-Tenor-1__breathy__technique__0000,EN-Tenor-1,breathy,technique,once upon a time a few mistakes ago i was in your sights you got me alone,tell me something go o you happin this mortum o,1.0,0.82
EN-Tenor-1__breathy__control__0010,EN-Tenor-1,breathy,control,someday i might,in the sa h sa hallo in the sa hasa hasa hallo,4.0,3.4444444444444446
EN-Tenor-1__breathy__control__0012,EN-Tenor-1,breathy,control,but something i can be something i wait for,when the son goes on an the bean won't lay,1.1111111111111112,0.8928571428571429
EN-Tenor-1__breathy__control__0006,EN-Tenor-1,breathy,control,what was i made for,i know you well i know you well i know that you well were you still low me,3.4,2.769230769230769
EN-Tenor-1__breathy__control__0005,EN-Tenor-1,breathy,control,turns out i'm not real just something you paid for,well you' still lone me wen i can nothing ba my aching so,1.3,0.90625
EN-Tenor-1__breathy__control__0007,EN-Tenor-1,breathy,control,cause i i,when i'm no longer beut a f,2.3333333333333335,3.8
EN-Tenor-1__breathy__control__0004,EN-Tenor-1,breathy,control,taking a drive i was an ideal looked so alive,well you' still lone me wan i'm to loneger yan beauta fo,1.2,1.1
EN-Tenor-1__breathy__control__0003,EN-Tenor-1,breathy,control,what was i made for,the crazy days see dylat the way you play with me like a child,2.8,2.769230769230769
EN-Tenor-1__breathy__control__0001,EN-Tenor-1,breathy,control,i used to know but i'm not sure now,tim and freely and em belaiir now,0.8888888888888888,0.8636363636363636
EN-Tenor-1__breathy__control__0013,EN-Tenor-1,breathy,control,something i'm made for something i'm made for,ar no way sir man baraws thi's the wa wha i,1.375,0.9285714285714286
EN-Tenor-1__breathy__control__0002,EN-Tenor-1,breathy,control,what i was made for,ho summer night me juli when you end i wet for ever li,2.4,2.1538461538461537
EN-Tenor-1__breathy__control__0008,EN-Tenor-1,breathy,control,i don't know how to feel but i wanna try,ommod a deep ar woch etsata hiven very namea meter gran,1.1,1.36
EN-Tenor-1__breathy__control__0009,EN-Tenor-1,breathy,control,i don't know how to feel but someday i might,cur tho the serface wher they cancort us we fur from the shatlo noo,1.4,1.4615384615384615
EN-Tenor-1__breathy__control__0011,EN-Tenor-1,breathy,control,think i forgot how to be happy something i'm not,in the saha sahanlo we fa from the sallo na,1.0,0.8709677419354839
EN-Tenor-1__breathy__control__0000,EN-Tenor-1,breathy,control,i used to float now i just fall down,a sindower downy dough ham my cake now,1.0,0.9166666666666666
EN-Tenor-1__breathy__technique__0010,EN-Tenor-1,breathy,technique,someday i might,ca ca,1.0,0.8888888888888888
EN-Tenor-1__breathy__technique__0012,EN-Tenor-1,breathy,technique,but something i can be something i wait for,crather the surface war they can hod us wo folfrom the sho lo na,1.4444444444444444,1.3214285714285714
EN-Tenor-1__breathy__technique__0006,EN-Tenor-1,breathy,technique,what was i made for,in not o good times i found myselfo lona fo tehaned endin up i times i fear my self,3.6,4.076923076923077
EN-Tenor-1__breathy__technique__0005,EN-Tenor-1,breathy,technique,turns out i'm not real just something you paid for,and e hucku pana so ho cor i'm afoa,1.0,0.90625
EN-Tenor-1__breathy__technique__0007,EN-Tenor-1,breathy,technique,cause i i,o vod a da va ro shas at a hin a how i ever made a grad cry tnethe sar i sword i car hard as were fall from the shalo na  in the s haaaa sha halo,12.0,17.4
EN-Tenor-1__breathy__technique__0004,EN-Tenor-1,breathy,technique,taking a drive i was an ideal looked so alive,om tortire trd e ferta od ho tname mr,1.0,0.9333333333333333
EN-Tenor-1__breathy__technique__0003,EN-Tenor-1,breathy,technique,what was i made for,ending the bad times i feel myself tell me something m,2.0,2.4615384615384617
EN-Tenor-1__breathy__technique__0001,EN-Tenor-1,breathy,technique,i used to know but i'm not sure now,tony moore it is only as no sorching fo,1.0,1.0909090909090908
EN-Tenor-1__breathy__technique__0013,EN-Tenor-1,breathy,technique,something i'm made for something i'm made for,in the s shlo in the sa hshal,1.0,0.8928571428571429
EN-Tenor-1__breathy__technique__0002,EN-Tenor-1,breathy,technique,what i was made for,fom folane in other good times i found mysover loning fotaaned,2.0,2.923076923076923
EN-Tenor-1__breathy__technique__0008,EN-Tenor-1,breathy,technique,i don't know how to feel but i wanna try,in the sass in the saasalo,1.0,0.92
EN-Tenor-1__breathy__technique__0009,EN-Tenor-1,breathy,technique,i don't know how to feel but someday i might,ru fo from the sano na h,1.0,0.8846153846153846
EN-Tenor-1__breathy__technique__0011,EN-Tenor-1,breathy,technique,think i forgot how to be happy something i'm not,avona de va lo jasataa how a neer maa crat,1.0,0.9354838709677419
EN-Tenor-1__breathy__technique__0000,EN-Tenor-1,breathy,technique,i used to float now i just fall down,tell me something go o you happin this mortum o,1.1111111111111112,1.2083333333333333
EN-Tenor-1__breathy__control__0010,EN-Tenor-1,breathy,control,when the sun goes down and the band won't play,in the saha sahallo in the saha sahasahaalo,0.8,0.8
EN-Tenor-1__breathy__control__0012,EN-Tenor-1,breathy,control,way when you look at me,when the son goes on an the bean won't lay,1.6666666666666667,1.5714285714285714
EN-Tenor-1__breathy__control__0006,EN-Tenor-1,breathy,control,when the sun goes down and the band won't play,i know you well i know you well i know that you well were you still low me,1.8,1.1
EN-Tenor-1__breathy__control__0005,EN-Tenor-1,breathy,control,every time we say goodbye baby it hurts,well you' still lone me wen i can nothing ba my aching so,1.625,1.1538461538461537
EN-Tenor-1__breathy__control__0007,EN-Tenor-1,breathy,control,i'll always remember us this way,when i'm no longer beut a f,1.1666666666666667,0.9523809523809523
EN-Tenor-1__breathy__control__0004,EN-Tenor-1,breathy,control,the part of me that's you will never die so when i'm all choked up but i can't find the words,well you' still lone me wan i'm to loneger yan beauta fo,0.9047619047619048,0.8103448275862069
EN-Tenor-1__breathy__control__0003,EN-Tenor-1,breathy,control,but all i really know you're where i wanna go,the crazy days see dylat the way you play with me like a child,1.4,1.4
EN-Tenor-1__breathy__control__0001,EN-Tenor-1,breathy,control,i wanna catch on fire it's buried in my soul,tim an freely and em belaiir now,1.0,0.8928571428571429
EN-Tenor-1__breathy__control__0013,EN-Tenor-1,breathy,control,and the whole world fades i'll always remember us this way,ar no way sir man baraws thi's the way wha i,1.0,0.8648648648648649
EN-Tenor-1__breathy__control__0002,EN-Tenor-1,breathy,control,like california gold you found the light in me that i couldn't find,o summer night me juli when you end i wel for ever li,1.0,0.8723404255319149
EN-Tenor-1__breathy__control__0008,EN-Tenor-1,breathy,control,oh yeah i don't wanna be just a memory baby yeah,ommod a deep an loc etsata iven thy neme a meter graan,1.0909090909090908,1.0333333333333334
EN-Tenor-1__breathy__control__0009,EN-Tenor-1,breathy,control,so when i'm all choked up but i can't find the words every time we say goodbye baby it hurts,cur to the serface wher they cant curt us we fur from the shatlo no,0.9,0.847457627118644
EN-Tenor-1__breathy__control__0011,EN-Tenor-1,breathy,control,i'll always remember us this way,in the saha sahallo we fal from the salo na,1.6666666666666667,1.3333333333333333
EN-Tenor-1__breathy__control__0000,EN-Tenor-1,breathy,control,that arizona sky burning in your eyes you look at me and babe,a cindoe downy do ham my caake now,1.0,0.825
EN-Tenor-1__breathy__technique__0010,EN-Tenor-1,breathy,technique,when the sun goes down and the band won't play,,1.0,1.0
EN-Tenor-1__breathy__technique__0012,EN-Tenor-1,breathy,technique,way when you look at me,crt the sore face wor they can hold us ro for from the sholo no,2.5,2.7857142857142856
EN-Tenor-1__breathy__technique__0006,EN-Tenor-1,breathy,technique,when the sun goes down and the band won't play,in noter good times i found my seofo loniy fo taned and in no i times i fear my sel,1.9,1.5666666666666667
EN-Tenor-1__breathy__technique__0005,EN-Tenor-1,breathy,technique,every time we say goodbye baby it hurts,and e hucku pana so ho cor i'm afoa,1.125,0.9615384615384616
EN-Tenor-1__breathy__technique__0007,EN-Tenor-1,breathy,technique,i'll always remember us this way,o vod a da va ro shas at a hin a how i ever made a grad cry tnethe sar i sword i car hard as were fall from the shalo na  in the s haaaa sha halo,6.333333333333333,3.9523809523809526
EN-Tenor-1__breathy__technique__0004,EN-Tenor-1,breathy,technique,the part of me that's you will never die so when i'm all choked up but i can't find the words,om tortire trd e ferta od ho tname mr,1.0,0.8620689655172413
EN-Tenor-1__breathy__technique__0003,EN-Tenor-1,breathy,technique,but all i really know you're where i wanna go,ending the bad times i feel myself tell me something m,1.1,1.28
EN-Tenor-1__breathy__technique__0001,EN-Tenor-1,breathy,technique,i wanna catch on fire it's buried in my soul,to nam m i let onday as no searching fo,1.0,0.9285714285714286
EN-Tenor-1__breathy__technique__0013,EN-Tenor-1,breathy,technique,and the whole world fades i'll always remember us this way,in the s shlo in the s sha sha l,0.9090909090909091,0.8648648648648649
EN-Tenor-1__breathy__technique__0002,EN-Tenor-1,breathy,technique,like california gold you found the light in me that i couldn't find,fooumd olan in other good times i'v found mysolver loaning fo taaaned,1.0,0.8723404255319149
EN-Tenor-1__breathy__technique__0008,EN-Tenor-1,breathy,technique,oh yeah i don't wanna be just a memory baby yeah,in the sa sa salo in the sa sa halo,1.0,0.8666666666666667
EN-Tenor-1__breathy__technique__0009,EN-Tenor-1,breathy,technique,so when i'm all choked up but i can't find the words every time we say goodbye baby it hurts,ro o from the san no h,0.95,0.8813559322033898
EN-Tenor-1__breathy__technique__0011,EN-Tenor-1,breathy,technique,i'll always remember us this way,bona deva o jasataa how a neer mana crat,1.5,1.4285714285714286
EN-Tenor-1__breathy__technique__0000,EN-Tenor-1,breathy,technique,that arizona sky burning in your eyes you look at me and babe,tell me something go o you happin this mortum o,0.9230769230769231,0.875
EN-Tenor-1__breathy__control__0006,EN-Tenor-1,breathy,control,to the beat could've had it all,i know you well i know you well i know that you wel were you still low me,2.5714285714285716,1.8421052631578947
EN-Tenor-1__breathy__control__0005,EN-Tenor-1,breathy,control,you had my heart inside of your hand and you played it,well you' still lon me when i can nathing baw my aching so,1.0,0.9722222222222222
EN-Tenor-1__breathy__control__0007,EN-Tenor-1,breathy,control,rolling in the deep you had my heart inside of your hand but you played it with a beating,when i'm no longer beuta f,1.0,0.8421052631578947
EN-Tenor-1__breathy__control__0004,EN-Tenor-1,breathy,control,we could've had it all rolling in the deep,well you' still lone me wan i'm te loneger ya beauta fo,1.3333333333333333,1.1538461538461537
EN-Tenor-1__breathy__control__0003,EN-Tenor-1,breathy,control,there's a fire starting in my heart reaching a fever pitch and bringing me out the dark,the crazy dayes see dylat the way you play with me like a child,0.9411764705882353,0.8181818181818182
EN-Tenor-1__breathy__control__0001,EN-Tenor-1,breathy,control,finally i can see you crystal clear go ahead and sell me out and i'll lay your ship bare,tym aand freeely nd em belaiiir now,1.0,0.8245614035087719
EN-Tenor-1__breathy__control__0002,EN-Tenor-1,breathy,control,see how i leave with every piece of you don't underestimate the things that i will do,ho summer night me juli when you end i wet for ever li,0.9411764705882353,0.8653846153846154
EN-Tenor-1__breathy__control__0000,EN-Tenor-1,breathy,control,there's a fire starting in my heart reaching a fever pitch bringing me out the dark,a sindower downy dough ham my cake now,0.9375,0.9038461538461539
EN-Tenor-1__breathy__technique__0006,EN-Tenor-1,breathy,technique,to the beat could've had it all,in not o good times i found myselfo lona fo tehaned endin up i times i fear my self,2.7142857142857144,2.789473684210526
EN-Tenor-1__breathy__technique__0005,EN-Tenor-1,breathy,technique,you had my heart inside of your hand but you played it,and e hucku pana so ho cor i'm afoa,1.0,0.8888888888888888
EN-Tenor-1__breathy__technique__0007,EN-Tenor-1,breathy,technique,rolling in the deep you had my heart inside of your hand but you played it with a beating,o vod a da va ro shas at a hin a how i ever made a grad cry tnethe sar i sword i car hard as were fall from the shalo na  in the s haaaa sha halo,2.0,1.3508771929824561
EN-Tenor-1__breathy__technique__0004,EN-Tenor-1,breathy,technique,we could've had it all rolling in the deep,om tortire trd e ferta od ho tname mr,1.0,1.0
EN-Tenor-1__breathy__technique__0003,EN-Tenor-1,breathy,technique,there's a fire starting in my heart reaching a fever pitch and bringing me out the dark,ending the bad times i feel myself tell me something m,0.9411764705882353,0.8545454545454545
EN-Tenor-1__breathy__technique__0001,EN-Tenor-1,breathy,technique,finally i can see you crystal clear go ahead and sell me out and i'll lay your ship bare,tony moore it is only as no sorching fo,1.0,0.7894736842105263
EN-Tenor-1__breathy__technique__0002,EN-Tenor-1,breathy,technique,see how i leave with every piece of you don't underestimate the things that i will do,fom folane in other good times i found mysover loning fotaaned,1.0,0.8269230769230769
EN-Tenor-1__breathy__technique__0000,EN-Tenor-1,breathy,technique,there's a fire starting in my heart reaching a fever pitch bringing me out the dark,tell me something o oh you hav been this morter o,1.0,0.7884615384615384
EN-Tenor-1__breathy__control__0010,EN-Tenor-1,breathy,control,oh i remember you driving to my house in the middle of the night i'm the one who makes you laugh,in the sah saha lo in the sahasahasaha lo,0.8571428571428571,0.8275862068965517
EN-Tenor-1__breathy__control__0012,EN-Tenor-1,breathy,control,think i know it's with me can't you see that i'm the one who understands you been here all along so why can't you,when the son goes on an the bean won't lay,0.9583333333333334,0.8115942028985508
EN-Tenor-1__breathy__control__0006,EN-Tenor-1,breathy,control,the one who understands you been here all along so why can't you,i know you well i know you well i know that you well were you still low me,1.2307692307692308,0.9512195121951219
EN-Tenor-1__breathy__control__0005,EN-Tenor-1,breathy,control,dreaming about the day when you wake up and find that what you're looking for has been here the whole time if you can see that i'm,well you' still lone me wen i can nothing ba my aching so,0.9629629629629629,0.8354430379746836
EN-Tenor-1__breathy__control__0007,EN-Tenor-1,breathy,control,see you belong with me,when i'm no longer beut a f,1.4,1.1428571428571428
EN-Tenor-1__breathy__control__0004,EN-Tenor-1,breathy,control,she wears high heels i wear sneakers she's cheer captain and i'm on the bleachers,well you' still lone me wan i'm to loneger yan beauta fo,1.0,0.8367346938775511
EN-Tenor-1__breathy__control__0003,EN-Tenor-1,breathy,control,and she'll never know your story like i do,the crazy days see dylat the way you play with me like a child,1.4444444444444444,1.1923076923076923
EN-Tenor-1__breathy__control__0001,EN-Tenor-1,breathy,control,cause she doesn't get your humor like i do,tim and freely and em belaiir now,1.0,0.8928571428571429
EN-Tenor-1__breathy__control__0013,EN-Tenor-1,breathy,control,see you belong with me,ar no way sir man baraws thi's the wa wha i,2.2,1.5714285714285714
EN-Tenor-1__breathy__control__0002,EN-Tenor-1,breathy,control,i'm in the room it's a typical tuesday night i'm listening to the kind of music she doesn't like,ho summer night me juli when you end i wet for ever li,0.9473684210526315,0.859375
EN-Tenor-1__breathy__control__0008,EN-Tenor-1,breathy,control,standing by and waiting at your back door all this time how could you not know baby,ommod a deep ar woch etsata hiven very namea meter gran,1.0,0.9038461538461539
EN-Tenor-1__breathy__control__0009,EN-Tenor-1,breathy,control,you belong with me you belong with me,cur tho the serface wher they cancort us we fur from the shatlo noo,1.75,1.5833333333333333
EN-Tenor-1__breathy__control__0011,EN-Tenor-1,breathy,control,when you know you're about to cry i know your favorite songs and you tell me about your dreams i think i know where you belong,in the saha sahanlo we fa from the sallo na,1.0,0.8933333333333333
EN-Tenor-1__breathy__control__0000,EN-Tenor-1,breathy,control,you're on the phone with your girlfriend she's upset she's going off about something that you said,a sindower downy dough ham my cake now,1.0,0.8983050847457628
EN-Tenor-1__breathy__technique__0010,EN-Tenor-1,breathy,technique,oh i remember you driving to my house in the middle of the night i'm the one who makes you laugh,ca ca,1.0,0.9655172413793104
EN-Tenor-1__breathy__technique__0012,EN-Tenor-1,breathy,technique,think i know it's with me can't you see that i'm the one who understands you been here all along so why can't you,crather the surface war they can hod us wo folfrom the sho lo na,0.9583333333333334,0.8260869565217391
EN-Tenor-1__breathy__technique__0006,EN-Tenor-1,breathy,technique,the one who understands you been here all along so why can't you,in not o good times i found myselfo lona fo tehaned endin up i times i fear my self,1.4615384615384615,1.3170731707317074
EN-Tenor-1__breathy__technique__0005,EN-Tenor-1,breathy,technique,dreaming about the day when you wake up and find that what you're looking for has been here the whole time if you can see that i'm,and e hucku pana so ho cor i'm afoa,0.9629629629629629,0.8607594936708861
EN-Tenor-1__breathy__technique__0007,EN-Tenor-1,breathy,technique,see you belong with me,o vod a da va ro shas at a hin a how i ever made a grad cry tnethe sar i sword i car hard as were fall from the shalo na  in the s haaaa sha halo,7.6,6.214285714285714
EN-Tenor-1__breathy__technique__0004,EN-Tenor-1,breathy,technique,she wears high heels i wear sneakers she's cheer captain and i'm on the bleachers,om tortire trd e ferta od ho tname mr,1.0,0.8571428571428571
EN-Tenor-1__breathy__technique__0003,EN-Tenor-1,breathy,technique,and she'll never know your story like i do,ending the bad times i feel myself tell me something m,1.2222222222222223,1.2692307692307692
EN-Tenor-1__breathy__technique__0001,EN-Tenor-1,breathy,technique,cause she doesn't get your humor like i do,tony moore it is only as no sorching fo,1.0,1.0
EN-Tenor-1__breathy__technique__0013,EN-Tenor-1,breathy,technique,see you belong with me,in the s shlo in the sa hshal,1.6,1.2142857142857142
EN-Tenor-1__breathy__technique__0002,EN-Tenor-1,breathy,technique,i'm in the room it's a typical tuesday night i'm listening to the kind of music she doesn't like,fom folane in other good times i found mysover loning fotaaned,1.0,0.859375
EN-Tenor-1__breathy__technique__0008,EN-Tenor-1,breathy,technique,standing by and waiting at your back door all this time how could you not know baby,in the sass in the saasalo,1.0,0.8846153846153846
EN-Tenor-1__breathy__technique__0009,EN-Tenor-1,breathy,technique,you belong with me you belong with me,ru fo from the sano na h,1.0,0.9166666666666666
EN-Tenor-1__breathy__technique__0011,EN-Tenor-1,breathy,technique,when you know you're about to cry i know your favorite songs and you tell me about your dreams i think i know where you belong,avona de va lo jasataa how a neer maa crat,1.0,0.84
EN-Tenor-1__breathy__technique__0000,EN-Tenor-1,breathy,technique,you're on the phone with your girlfriend she's upset she's going off about something that you said,tell me something go o you happin this mortum o,1.0,0.8983050847457628
EN-Tenor-1__breathy__control__0006,EN-Tenor-1,breathy,control,hold me like i'm more than just a friend,i know you well i know you well i know that you well were you still low me,2.0,1.1851851851851851
EN-Tenor-1__breathy__control__0005,EN-Tenor-1,breathy,control,this is my last night with you,well you' still lone me wen i can nothing ba my aching so,1.8571428571428572,1.5789473684210527
EN-Tenor-1__breathy__control__0007,EN-Tenor-1,breathy,control,give me a memory i can use,when i'm no longer beut a f,1.0,1.0
EN-Tenor-1__breathy__control__0004,EN-Tenor-1,breathy,control,all i ask is if,well you' still lone me wan i'm to loneger yan beauta fo,2.4,3.1
EN-Tenor-1__breathy__control__0003,EN-Tenor-1,breathy,control,or scared of having nothing left look don't get me wrong i know there is no tomorrow,the crazy days see dylat the way you play with me like a child,1.0,0.8888888888888888
EN-Tenor-1__breathy__control__0001,EN-Tenor-1,breathy,control,they've all been said before you know so why don't we,timand freeel and am bellare now,1.0,0.8333333333333334
EN-Tenor-1__breathy__control__0002,EN-Tenor-1,breathy,control,just play pretend like we're not scared of what is coming next,ho summer night me jolight when you en i weth for ever,1.0,0.8409090909090909
EN-Tenor-1__breathy__control__0008,EN-Tenor-1,breathy,control,take me by the hand while we do what lovers do it matters how this ends,om mod a deeep an lod jets tat ow ye vi very name or me te gram,1.0625,0.9130434782608695
EN-Tenor-1__breathy__control__0000,EN-Tenor-1,breathy,control,i will leave my heart at the door i won't say a word,a cindoe downy do ham my caake now,1.0,0.9032258064516129
